#tstp   Ax    Ay
108  -2.52077e-22  -3.93747e-22
109  -2.95307e-22  -4.67755e-22
110  -3.45763e-22  -5.55457e-22
111  -4.04615e-22  -6.59346e-22
112  -4.73221e-22  -7.82359e-22
113  -5.53147e-22  -9.27961e-22
114  -6.46201e-22  -1.10023e-21
115  -7.5447e-22  -1.30398e-21
116  -8.8036e-22  -1.54485e-21
117  -1.02664e-21  -1.8295e-21
118  -1.1965e-21  -2.16576e-21
119  -1.39361e-21  -2.56283e-21
120  -1.62216e-21  -3.03152e-21
121  -1.88699e-21  -3.58452e-21
122  -2.19364e-21  -4.23676e-21
123  -2.54842e-21  -5.00574e-21
124  -2.9586e-21  -5.91199e-21
125  -3.43243e-21  -6.97959e-21
126  -3.97935e-21  -8.23679e-21
127  -4.6101e-21  -9.71665e-21
128  -5.33692e-21  -1.1458e-20
129  -6.1737e-21  -1.35061e-20
130  -7.13619e-21  -1.59141e-20
131  -8.24224e-21  -1.87441e-20
132  -9.51203e-21  -2.20688e-20
133  -1.09683e-20  -2.59732e-20
134  -1.26368e-20  -3.05564e-20
135  -1.45462e-20  -3.59343e-20
136  -1.67291e-20  -4.22423e-20
137  -1.92214e-20  -4.96382e-20
138  -2.20638e-20  -5.83063e-20
139  -2.53012e-20  -6.84613e-20
140  -2.89834e-20  -8.03535e-20
141  -3.31658e-20  -9.42747e-20
142  -3.79093e-20  -1.10564e-19
143  -4.32806e-20  -1.29618e-19
144  -4.93528e-20  -1.51895e-19
145  -5.62052e-20  -1.77932e-19
146  -6.39234e-20  -2.08349e-19
147  -7.25996e-20  -2.43871e-19
148  -8.23315e-20  -2.85336e-19
149  -9.32222e-20  -3.33719e-19
150  -1.05379e-19  -3.90152e-19
151  -1.18912e-19  -4.55949e-19
152  -1.33932e-19  -5.3263e-19
153  -1.50548e-19  -6.21961e-19
154  -1.68862e-19  -7.25985e-19
155  -1.88965e-19  -8.4707e-19
156  -2.10933e-19  -9.87957e-19
157  -2.34813e-19  -1.15182e-18
158  -2.6062e-19  -1.34231e-18
159  -2.88316e-19  -1.56369e-18
160  -3.17801e-19  -1.82085e-18
161  -3.48889e-19  -2.11944e-18
162  -3.81282e-19  -2.46601e-18
163  -4.14542e-19  -2.86808e-18
164  -4.48054e-19  -3.33435e-18
165  -4.80975e-19  -3.87486e-18
166  -5.12185e-19  -4.50115e-18
167  -5.40215e-19  -5.22653e-18
168  -5.63163e-19  -6.06632e-18
169  -5.786e-19  -7.03816e-18
170  -5.83448e-19  -8.16233e-18
171  -5.73837e-19  -9.46214e-18
172  -5.44931e-19  -1.09644e-17
173  -4.90723e-19  -1.26999e-17
174  -4.03791e-19  -1.4704e-17
175  -2.74999e-19  -1.70171e-17
176  -9.31505e-20  -1.9686e-17
177  1.5543e-19  -2.27637e-17
178  4.87392e-19  -2.63116e-17
179  9.2295e-19  -3.03995e-17
180  1.48657e-18  -3.51075e-17
181  2.20782e-18  -4.05274e-17
182  3.12231e-18  -4.67639e-17
183  4.27286e-18  -5.39368e-17
184  5.71086e-18  -6.21829e-17
185  7.49788e-18  -7.16586e-17
186  9.70752e-18  -8.25422e-17
187  1.24277e-17  -9.50369e-17
188  1.57631e-17  -1.09375e-16
189  1.98384e-17  -1.2582e-16
190  2.48018e-17  -1.44673e-16
191  3.08293e-17  -1.66276e-16
192  3.81292e-17  -1.91019e-16
193  4.69484e-17  -2.19345e-16
194  5.75789e-17  -2.51756e-16
195  7.03655e-17  -2.88823e-16
196  8.57153e-17  -3.31195e-16
197  1.04108e-16  -3.79606e-16
198  1.26108e-16  -4.3489e-16
199  1.52381e-16  -4.9799e-16
200  1.83707e-16  -5.69974e-16
201  2.21003e-16  -6.52051e-16
202  2.65347e-16  -7.45589e-16
203  3.17998e-16  -8.52129e-16
204  3.80436e-16  -9.73416e-16
205  4.54388e-16  -1.11142e-15
206  5.41877e-16  -1.26835e-15
207  6.45266e-16  -1.44671e-15
208  7.67312e-16  -1.64932e-15
209  9.11233e-16  -1.87934e-15
210  1.08078e-15  -2.14033e-15
211  1.28033e-15  -2.43629e-15
212  1.51496e-15  -2.7717e-15
213  1.7906e-15  -3.15161e-15
214  2.11412e-15  -3.58166e-15
215  2.49352e-15  -4.06816e-15
216  2.9381e-15  -4.61818e-15
217  3.4586e-15  -5.23963e-15
218  4.06754e-15  -5.94133e-15
219  4.77938e-15  -6.73312e-15
220  5.61088e-15  -7.62598e-15
221  6.58145e-15  -8.63213e-15
222  7.71353e-15  -9.76515e-15
223  9.03308e-15  -1.10402e-14
224  1.05701e-14  -1.24739e-14
225  1.23591e-14  -1.40849e-14
226  1.44402e-14  -1.58938e-14
227  1.68593e-14  -1.79233e-14
228  1.96697e-14  -2.01985e-14
229  2.29325e-14  -2.27471e-14
230  2.67182e-14  -2.55996e-14
231  3.1108e-14  -2.87894e-14
232  3.61951e-14  -3.23533e-14
233  4.20868e-14  -3.63315e-14
234  4.89064e-14  -4.07682e-14
235  5.67955e-14  -4.57112e-14
236  6.59166e-14  -5.12129e-14
237  7.64562e-14  -5.733e-14
238  8.8628e-14  -6.41241e-14
239  1.02677e-13  -7.16616e-14
240  1.18885e-13  -8.00141e-14
241  1.37571e-13  -8.92585e-14
242  1.59106e-13  -9.9477e-14
243  1.83908e-13  -1.10757e-13
244  2.1246e-13  -1.23192e-13
245  2.45311e-13  -1.36878e-13
246  2.83089e-13  -1.5192e-13
247  3.26512e-13  -1.68424e-13
248  3.76397e-13  -1.865e-13
249  4.33677e-13  -2.06262e-13
250  4.99417e-13  -2.27822e-13
251  5.74829e-13  -2.51296e-13
252  6.61293e-13  -2.76793e-13
253  7.60382e-13  -3.0442e-13
254  8.73884e-13  -3.34273e-13
255  1.00383e-12  -3.66436e-13
256  1.15255e-12  -4.00976e-13
257  1.32265e-12  -4.37935e-13
258  1.51713e-12  -4.77325e-13
259  1.73937e-12  -5.19117e-13
260  1.99322e-12  -5.63233e-13
261  2.28305e-12  -6.09532e-13
262  2.6138e-12  -6.57796e-13
263  2.99108e-12  -7.07711e-13
264  3.42124e-12  -7.58851e-13
265  3.91148e-12  -8.10649e-13
266  4.46992e-12  -8.62372e-13
267  5.10578e-12  -9.1309e-13
268  5.82947e-12  -9.61632e-13
269  6.65275e-12  -1.00655e-12
270  7.58893e-12  -1.04605e-12
271  8.65302e-12  -1.07797e-12
272  9.86196e-12  -1.09966e-12
273  1.12349e-11  -1.10795e-12
274  1.27933e-11  -1.09902e-12
275  1.45617e-11  -1.06832e-12
276  1.65673e-11  -1.01043e-12
277  1.8841e-11  -9.18931e-13
278  2.14175e-11  -7.86251e-13
279  2.4336e-11  -6.03458e-13
280  2.76405e-11  -3.60065e-13
281  3.13803e-11  -4.37811e-14
282  3.56112e-11  3.59759e-13
283  4.03954e-11  8.67315e-13
284  4.58033e-11  1.4984e-12
285  5.19133e-11  2.27569e-12
286  5.8814e-11  3.2255e-12
287  6.66043e-11  4.37828e-12
288  7.53953e-11  5.76927e-12
289  8.53114e-11  7.43915e-12
290  9.6492e-11  9.43481e-12
291  1.09093e-10  1.18103e-11
292  1.23289e-10  1.46276e-11
293  1.39276e-10  1.79582e-11
294  1.57272e-10  2.18839e-11
295  1.77521e-10  2.64984e-11
296  2.00296e-10  3.19091e-11
297  2.25902e-10  3.82387e-11
298  2.54678e-10  4.56274e-11
299  2.87004e-10  5.42353e-11
300  3.23304e-10  6.42448e-11
301  3.64049e-10  7.58637e-11
302  4.09765e-10  8.93284e-11
303  4.61038e-10  1.04908e-10
304  5.1852e-10  1.22907e-10
305  5.82937e-10  1.43674e-10
306  6.55097e-10  1.676e-10
307  7.35897e-10  1.95133e-10
308  8.26335e-10  2.26776e-10
309  9.27521e-10  2.631e-10
310  1.04069e-09  3.04752e-10
311  1.1672e-09  3.52461e-10
312  1.30858e-09  4.07051e-10
313  1.4665e-09  4.69452e-10
314  1.64284e-09  5.40711e-10
315  1.83966e-09  6.22011e-10
316  2.05925e-09  7.1468e-10
317  2.30415e-09  8.20216e-10
318  2.57717e-09  9.40301e-10
319  2.88141e-09  1.07683e-09
320  3.22031e-09  1.23192e-09
321  3.59766e-09  1.40796e-09
322  4.01766e-09  1.60763e-09
323  4.48495e-09  1.83392e-09
324  5.00464e-09  2.0902e-09
325  5.58236e-09  2.38022e-09
326  6.22436e-09  2.70821e-09
327  6.93749e-09  3.07886e-09
328  7.72932e-09  3.49745e-09
329  8.60818e-09  3.96986e-09
330  9.58324e-09  4.50265e-09
331  1.06646e-08  5.10316e-09
332  1.18634e-08  5.77957e-09
333  1.31918e-08  6.54098e-09
334  1.46632e-08  7.39756e-09
335  1.62924e-08  8.36061e-09
336  1.80957e-08  9.44272e-09
337  2.00907e-08  1.06579e-08
338  2.2297e-08  1.20217e-08
339  2.47359e-08  1.35514e-08
340  2.7431e-08  1.52663e-08
341  3.04078e-08  1.71877e-08
342  3.36946e-08  1.93392e-08
343  3.73222e-08  2.17471e-08
344  4.13242e-08  2.44404e-08
345  4.57375e-08  2.74515e-08
346  5.06023e-08  3.0816e-08
347  5.59629e-08  3.45734e-08
348  6.18671e-08  3.87674e-08
349  6.83675e-08  4.34463e-08
350  7.55213e-08  4.86635e-08
351  8.33911e-08  5.4478e-08
352  9.2045e-08  6.09549e-08
353  1.01557e-07  6.81661e-08
354  1.12008e-07  7.61908e-08
355  1.23486e-07  8.51165e-08
356  1.36087e-07  9.50394e-08
357  1.49914e-07  1.06066e-07
358  1.65082e-07  1.18312e-07
359  1.81712e-07  1.31907e-07
360  1.99938e-07  1.46992e-07
361  2.19906e-07  1.63722e-07
362  2.41771e-07  1.82268e-07
363  2.65706e-07  2.02817e-07
364  2.91893e-07  2.25577e-07
365  3.20534e-07  2.50771e-07
366  3.51845e-07  2.78649e-07
367  3.86059e-07  3.09482e-07
368  4.23431e-07  3.43567e-07
369  4.64235e-07  3.8123e-07
370  5.08766e-07  4.2283e-07
371  5.57344e-07  4.68755e-07
372  6.10313e-07  5.19434e-07
373  6.68046e-07  5.75333e-07
374  7.30943e-07  6.36963e-07
375  7.99437e-07  7.04882e-07
376  8.73992e-07  7.79698e-07
377  9.5511e-07  8.62076e-07
378  1.04333e-06  9.5274e-07
379  1.13923e-06  1.05248e-06
380  1.24343e-06  1.16216e-06
381  1.35659e-06  1.28271e-06
382  1.47945e-06  1.41516e-06
383  1.61276e-06  1.56062e-06
384  1.75734e-06  1.72029e-06
385  1.91409e-06  1.8955e-06
386  2.08394e-06  2.08767e-06
387  2.26791e-06  2.29835e-06
388  2.46707e-06  2.52922e-06
389  2.68258e-06  2.78213e-06
390  2.91567e-06  3.05905e-06
391  3.16765e-06  3.36213e-06
392  3.43993e-06  3.69371e-06
393  3.734e-06  4.05631e-06
394  4.05145e-06  4.45267e-06
395  4.39397e-06  4.88576e-06
396  4.76335e-06  5.35877e-06
397  5.16152e-06  5.87518e-06
398  5.59049e-06  6.43872e-06
399  6.05242e-06  7.05346e-06
400  6.54958e-06  7.72374e-06
401  7.08439e-06  8.45431e-06
402  7.65941e-06  9.25024e-06
403  8.27733e-06  1.0117e-05
404  8.941e-06  1.10606e-05
405  9.65343e-06  1.20873e-05
406  1.04178e-05  1.3204e-05
407  1.12374e-05  1.44182e-05
408  1.21159e-05  1.57377e-05
409  1.30568e-05  1.71711e-05
410  1.4064e-05  1.87276e-05
411  1.51417e-05  2.04171e-05
412  1.62941e-05  2.22502e-05
413  1.75256e-05  2.42383e-05
414  1.88409e-05  2.63936e-05
415  2.02449e-05  2.87293e-05
416  2.17426e-05  3.12593e-05
417  2.33393e-05  3.39987e-05
418  2.50404e-05  3.69636e-05
419  2.68517e-05  4.01713e-05
420  2.8779e-05  4.36403e-05
421  3.08284e-05  4.73902e-05
422  3.30062e-05  5.14423e-05
423  3.53188e-05  5.58189e-05
424  3.77729e-05  6.05443e-05
425  4.03753e-05  6.5644e-05
426  4.31329e-05  7.11455e-05
427  4.60529e-05  7.7078e-05
428  4.91424e-05  8.34726e-05
429  5.24087e-05  9.03625e-05
430  5.58593e-05  9.77831e-05
431  5.95015e-05  0.000105772
432  6.33428e-05  0.000114369
433  6.73906e-05  0.000123616
434  7.16522e-05  0.00013356
435  7.61347e-05  0.000144247
436  8.08453e-05  0.000155729
437  8.57908e-05  0.000168059
438  9.09775e-05  0.000181295
439  9.64117e-05  0.000195498
440  0.000102099  0.000210731
441  0.000108045  0.000227064
442  0.000114253  0.000244567
443  0.000120728  0.000263316
444  0.000127472  0.000283393
445  0.000134487  0.000304883
446  0.000141774  0.000327874
447  0.000149332  0.000352462
448  0.00015716  0.000378746
449  0.000165254  0.000406831
450  0.000173607  0.00043683
451  0.000182213  0.000468857
452  0.000191062  0.000503036
453  0.000200142  0.000539496
454  0.000209436  0.000578372
455  0.000218928  0.000619808
456  0.000228595  0.000663952
457  0.000238413  0.000710962
458  0.000248351  0.000761001
459  0.000258377  0.000814243
460  0.00026845  0.000870867
461  0.000278529  0.000931063
462  0.000288562  0.000995028
463  0.000298494  0.00106297
464  0.000308262  0.0011351
465  0.000317796  0.00121164
466  0.000327019  0.00129284
467  0.000335844  0.00137893
468  0.000344175  0.00147016
469  0.000351907  0.00156681
470  0.000358924  0.00166915
471  0.000365097  0.00177747
472  0.000370288  0.00189205
473  0.000374344  0.00201321
474  0.000377096  0.00214128
475  0.000378363  0.00227657
476  0.000377946  0.00241943
477  0.000375631  0.00257022
478  0.000371183  0.00272931
479  0.000364349  0.00289706
480  0.000354854  0.00307387
481  0.000342404  0.00326013
482  0.000326678  0.00345628
483  0.000307331  0.00366271
484  0.000283993  0.00387989
485  0.000256266  0.00410824
486  0.00022372  0.00434823
487  0.000185896  0.00460032
488  0.000142301  0.00486501
489  9.24074e-05  0.00514277
490  3.56513e-05  0.00543412
491  -2.85708e-05  0.00573955
492  -0.000100903  0.00605958
493  -0.000182032  0.00639475
494  -0.000272691  0.00674559
495  -0.000373658  0.00711263
496  -0.000485764  0.00749643
497  -0.00060989  0.00789752
498  -0.000746972  0.00831648
499  -0.000898004  0.00875386
500  -0.00106404  0.00921021
501  -0.0012462  0.0096861
502  -0.00144565  0.0101821
503  -0.00166366  0.0106987
504  -0.00190154  0.0112366
505  -0.00216069  0.0117961
506  -0.00244258  0.012378
507  -0.00274876  0.0129827
508  -0.00308087  0.0136107
509  -0.00344063  0.0142626
510  -0.00382986  0.0149387
511  -0.00425046  0.0156397
512  -0.00470443  0.0163659
513  -0.00519387  0.0171177
514  -0.00572099  0.0178956
515  -0.00628811  0.0186998
516  -0.00689764  0.0195308
517  -0.00755212  0.0203889
518  -0.0082542  0.0212742
519  -0.00900665  0.022187
520  -0.00981238  0.0231274
521  -0.0106744  0.0240956
522  -0.0115959  0.0250916
523  -0.0125801  0.0261154
524  -0.0136304  0.0271669
525  -0.0147505  0.028246
526  -0.015944  0.0293525
527  -0.0172148  0.030486
528  -0.0185669  0.0316462
529  -0.0200045  0.0328326
530  -0.0215318  0.0340447
531  -0.0231533  0.0352818
532  -0.0248737  0.0365431
533  -0.0266977  0.0378278
534  -0.0286302  0.0391348
535  -0.0306765  0.0404631
536  -0.0328418  0.0418114
537  -0.0351315  0.0431783
538  -0.0375513  0.0445623
539  -0.0401069  0.0459617
540  -0.0428043  0.0473748
541  -0.0456497  0.0487995
542  -0.0486493  0.0502338
543  -0.0518097  0.0516752
544  -0.0551374  0.0531214
545  -0.0586393  0.0545696
546  -0.0623225  0.0560169
547  -0.0661939  0.0574604
548  -0.070261  0.0588967
549  -0.0745311  0.0603225
550  -0.079012  0.0617339
551  -0.0837115  0.0631271
552  -0.0886374  0.064498
553  -0.0937978  0.0658422
554  -0.099201  0.0671551
555  -0.104855  0.0684319
556  -0.110769  0.0696675
557  -0.116951  0.0708565
558  -0.12341  0.0719934
559  -0.130155  0.0730723
560  -0.137195  0.0740871
561  -0.144538  0.0750315
562  -0.152194  0.0758987
563  -0.160172  0.0766819
564  -0.168481  0.0773738
565  -0.177131  0.0779671
566  -0.18613  0.0784539
567  -0.195489  0.0788262
568  -0.205216  0.0790758
569  -0.215321  0.0791941
570  -0.225812  0.0791721
571  -0.236701  0.0790009
572  -0.247995  0.0786709
573  -0.259703  0.0781726
574  -0.271836  0.0774959
575  -0.284401  0.0766308
576  -0.297408  0.0755668
577  -0.310866  0.0742931
578  -0.324783  0.0727989
579  -0.339167  0.0710729
580  -0.354027  0.0691037
581  -0.369371  0.0668799
582  -0.385206  0.0643894
583  -0.40154  0.0616203
584  -0.41838  0.0585604
585  -0.435734  0.0551973
586  -0.453607  0.0515184
587  -0.472006  0.047511
588  -0.490937  0.0431624
589  -0.510405  0.0384596
590  -0.530416  0.0333894
591  -0.550974  0.0279389
592  -0.572083  0.0220948
593  -0.593748  0.0158439
594  -0.61597  0.00917296
595  -0.638754  0.00206866
596  -0.6621  -0.00548221
597  -0.686011  -0.0134928
598  -0.710488  -0.0219764
599  -0.73553  -0.0309459
600  -0.761138  -0.0404142
601  -0.787311  -0.0503943
602  -0.814046  -0.0608986
603  -0.841343  -0.0719397
604  -0.869196  -0.0835298
605  -0.897604  -0.0956808
606  -0.926561  -0.108404
607  -0.956061  -0.121712
608  -0.9861  -0.135615
609  -1.01667  -0.150124
610  -1.04776  -0.165248
611  -1.07937  -0.180999
612  -1.11148  -0.197385
613  -1.14409  -0.214416
614  -1.17718  -0.2321
615  -1.21074  -0.250444
616  -1.24476  -0.269457
617  -1.27923  -0.289144
618  -1.31413  -0.309513
619  -1.34944  -0.330567
620  -1.38515  -0.352314
621  -1.42124  -0.374755
622  -1.45769  -0.397895
623  -1.49449  -0.421736
624  -1.53162  -0.44628
625  -1.56904  -0.471528
626  -1.60675  -0.49748
627  -1.64472  -0.524135
628  -1.68292  -0.551491
629  -1.72133  -0.579546
630  -1.75993  -0.608296
631  -1.7987  -0.637737
632  -1.83759  -0.667864
633  -1.8766  -0.698669
634  -1.91568  -0.730146
635  -1.95481  -0.762286
636  -1.99397  -0.795079
637  -2.03311  -0.828515
638  -2.07222  -0.862582
639  -2.11125  -0.897269
640  -2.15019  -0.93256
641  -2.18899  -0.968442
642  -2.22762  -1.0049
643  -2.26606  -1.04191
644  -2.30426  -1.07947
645  -2.34219  -1.11754
646  -2.37983  -1.15612
647  -2.41713  -1.19517
648  -2.45406  -1.23468
649  -2.49059  -1.27463
650  -2.52668  -1.31499
651  -2.56229  -1.35573
652  -2.5974  -1.39683
653  -2.63197  -1.43827
654  -2.66595  -1.48001
655  -2.69933  -1.52202
656  -2.73207  -1.56429
657  -2.76412  -1.60676
658  -2.79546  -1.64943
659  -2.82606  -1.69224
660  -2.85587  -1.73518
661  -2.88488  -1.7782
662  -2.91304  -1.82128
663  -2.94033  -1.86437
664  -2.96671  -1.90745
665  -2.99216  -1.95047
666  -3.01665  -1.99341
667  -3.04014  -2.03622
668  -3.06262  -2.07887
669  -3.08405  -2.12132
670  -3.10441  -2.16353
671  -3.12368  -2.20547
672  -3.14182  -2.2471
673  -3.15882  -2.28838
674  -3.17466  -2.32927
675  -3.18932  -2.36973
676  -3.20278  -2.40973
677  -3.21501  -2.44923
678  -3.22601  -2.48819
679  -3.23576  -2.52657
680  -3.24424  -2.56435
681  -3.25144  -2.60147
682  -3.25735  -2.6379
683  -3.26197  -2.67362
684  -3.26528  -2.70858
685  -3.26728  -2.74275
686  -3.26795  -2.77609
687  -3.26731  -2.80858
688  -3.26533  -2.84017
689  -3.26204  -2.87085
690  -3.25741  -2.90057
691  -3.25147  -2.9293
692  -3.2442  -2.95703
693  -3.23562  -2.98372
694  -3.22573  -3.00934
695  -3.21455  -3.03387
696  -3.20207  -3.05729
697  -3.18832  -3.07957
698  -3.1733  -3.10068
699  -3.15702  -3.12061
700  -3.13951  -3.13935
701  -3.13951  -3.13935
702  -3.13951  -3.13935
703  -3.13951  -3.13935
704  -3.13951  -3.13935
705  -3.13951  -3.13935
706  -3.13951  -3.13935
707  -3.13951  -3.13935
708  -3.13951  -3.13935
709  -3.13951  -3.13935
710  -3.13951  -3.13935
711  -3.13951  -3.13935
712  -3.13951  -3.13935
713  -3.13951  -3.13935
714  -3.13951  -3.13935
715  -3.13951  -3.13935
716  -3.13951  -3.13935
717  -3.13951  -3.13935
718  -3.13951  -3.13935
719  -3.13951  -3.13935
720  -3.13951  -3.13935
721  -3.13951  -3.13935
722  -3.13951  -3.13935
723  -3.13951  -3.13935
724  -3.13951  -3.13935
725  -3.13951  -3.13935
726  -3.13951  -3.13935
727  -3.13951  -3.13935
728  -3.13951  -3.13935
729  -3.13951  -3.13935
730  -3.13951  -3.13935
731  -3.13951  -3.13935
732  -3.13951  -3.13935
733  -3.13951  -3.13935
734  -3.13951  -3.13935
735  -3.13951  -3.13935
736  -3.13951  -3.13935
737  -3.13951  -3.13935
738  -3.13951  -3.13935
739  -3.13951  -3.13935
740  -3.13951  -3.13935
741  -3.13951  -3.13935
742  -3.13951  -3.13935
743  -3.13951  -3.13935
744  -3.13951  -3.13935
745  -3.13951  -3.13935
746  -3.13951  -3.13935
747  -3.13951  -3.13935
748  -3.13951  -3.13935
749  -3.13951  -3.13935
750  -3.13951  -3.13935
751  -3.13951  -3.13935
752  -3.13951  -3.13935
753  -3.13951  -3.13935
754  -3.13951  -3.13935
755  -3.13951  -3.13935
756  -3.13951  -3.13935
757  -3.13951  -3.13935
758  -3.13951  -3.13935
759  -3.13951  -3.13935
760  -3.13951  -3.13935
761  -3.13951  -3.13935
762  -3.13951  -3.13935
763  -3.13951  -3.13935
764  -3.13951  -3.13935
765  -3.13951  -3.13935
766  -3.13951  -3.13935
767  -3.13951  -3.13935
768  -3.13951  -3.13935
769  -3.13951  -3.13935
770  -3.13951  -3.13935
771  -3.13951  -3.13935
772  -3.13951  -3.13935
773  -3.13951  -3.13935
774  -3.13951  -3.13935
775  -3.13951  -3.13935
776  -3.13951  -3.13935
777  -3.13951  -3.13935
778  -3.13951  -3.13935
779  -3.13951  -3.13935
780  -3.13951  -3.13935
781  -3.13951  -3.13935
782  -3.13951  -3.13935
783  -3.13951  -3.13935
784  -3.13951  -3.13935
785  -3.13951  -3.13935
786  -3.13951  -3.13935
787  -3.13951  -3.13935
788  -3.13951  -3.13935
789  -3.13951  -3.13935
790  -3.13951  -3.13935
791  -3.13951  -3.13935
792  -3.13951  -3.13935
793  -3.13951  -3.13935
794  -3.13951  -3.13935
795  -3.13951  -3.13935
796  -3.13951  -3.13935
797  -3.13951  -3.13935
798  -3.13951  -3.13935
799  -3.13951  -3.13935
800  -3.13951  -3.13935
801  -3.13951  -3.13935
802  -3.13951  -3.13935
803  -3.13951  -3.13935
804  -3.13951  -3.13935
805  -3.13951  -3.13935
806  -3.13951  -3.13935
807  -3.13951  -3.13935
808  -3.13951  -3.13935
809  -3.13951  -3.13935
810  -3.13951  -3.13935
811  -3.13951  -3.13935
812  -3.13951  -3.13935
813  -3.13951  -3.13935
814  -3.13951  -3.13935
815  -3.13951  -3.13935
816  -3.13951  -3.13935
817  -3.13951  -3.13935
818  -3.13951  -3.13935
819  -3.13951  -3.13935
820  -3.13951  -3.13935
821  -3.13951  -3.13935
822  -3.13951  -3.13935
823  -3.13951  -3.13935
824  -3.13951  -3.13935
825  -3.13951  -3.13935
826  -3.13951  -3.13935
827  -3.13951  -3.13935
828  -3.13951  -3.13935
829  -3.13951  -3.13935
830  -3.13951  -3.13935
831  -3.13951  -3.13935
832  -3.13951  -3.13935
833  -3.13951  -3.13935
834  -3.13951  -3.13935
835  -3.13951  -3.13935
