#tstp   Ax    Ay
195  -2.58848e-17  -1.92592e-16
196  -2.60026e-17  -2.195e-16
197  -2.55113e-17  -2.50014e-16
198  -2.42208e-17  -2.84592e-16
199  -2.18974e-17  -3.23749e-16
200  -1.82556e-17  -3.68056e-16
201  -1.29477e-17  -4.18152e-16
202  -5.55228e-18  -4.74751e-16
203  4.44045e-18  -5.38643e-16
204  1.76449e-17  -6.1071e-16
205  3.47996e-17  -6.91928e-16
206  5.67904e-17  -7.8338e-16
207  8.46768e-17  -8.86262e-16
208  1.19724e-16  -1.0019e-15
209  1.63439e-16  -1.13174e-15
210  2.17614e-16  -1.27738e-15
211  2.84378e-16  -1.4406e-15
212  3.66251e-16  -1.6233e-15
213  4.66217e-16  -1.82759e-15
214  5.87803e-16  -2.05576e-15
215  7.35167e-16  -2.31028e-15
216  9.13211e-16  -2.59386e-15
217  1.1277e-15  -2.90938e-15
218  1.38542e-15  -3.25997e-15
219  1.69432e-15  -3.64895e-15
220  2.06373e-15  -4.07987e-15
221  2.50458e-15  -4.55647e-15
222  3.02966e-15  -5.08268e-15
223  3.65393e-15  -5.66263e-15
224  4.39482e-15  -6.30053e-15
225  5.27271e-15  -7.00072e-15
226  6.31134e-15  -7.76754e-15
227  7.53834e-15  -8.6053e-15
228  8.98588e-15  -9.51814e-15
229  1.06913e-14  -1.05099e-14
230  1.26981e-14  -1.15841e-14
231  1.50567e-14  -1.27434e-14
232  1.78255e-14  -1.39899e-14
233  2.10722e-14  -1.53241e-14
234  2.48754e-14  -1.67453e-14
235  2.93257e-14  -1.82508e-14
236  3.45281e-14  -1.98353e-14
237  4.0604e-14  -2.14904e-14
238  4.76932e-14  -2.32039e-14
239  5.59575e-14  -2.49587e-14
240  6.55831e-14  -2.67321e-14
241  7.67848e-14  -2.84943e-14
242  8.98098e-14  -3.02068e-14
243  1.04943e-13  -3.18211e-14
244  1.22511e-13  -3.32763e-14
245  1.4289e-13  -3.44967e-14
246  1.66513e-13  -3.53892e-14
247  1.93876e-13  -3.58402e-14
248  2.25548e-13  -3.57113e-14
249  2.62182e-13  -3.48351e-14
250  3.04527e-13  -3.30101e-14
251  3.53438e-13  -2.99949e-14
252  4.09898e-13  -2.55006e-14
253  4.75028e-13  -1.91837e-14
254  5.50113e-13  -1.06357e-14
255  6.36619e-13  6.26729e-16
256  7.3622e-13  1.51746e-14
257  8.50831e-13  3.36808e-14
258  9.82634e-13  5.69367e-14
259  1.13412e-12  8.5871e-14
260  1.30812e-12  1.21572e-13
261  1.50787e-12  1.6531e-13
262  1.73704e-12  2.18572e-13
263  1.99984e-12  2.83088e-13
264  2.30101e-12  3.60872e-13
265  2.64598e-12  4.54265e-13
266  3.04091e-12  5.65982e-13
267  3.49276e-12  6.99174e-13
268  4.0095e-12  8.57483e-13
269  4.60011e-12  1.04513e-12
270  5.27481e-12  1.26697e-12
271  6.04517e-12  1.52862e-12
272  6.9243e-12  1.83657e-12
273  7.92706e-12  2.19825e-12
274  9.07025e-12  2.62223e-12
275  1.03729e-11  3.11837e-12
276  1.18565e-11  3.69796e-12
277  1.35454e-11  4.37397e-12
278  1.5467e-11  5.16125e-12
279  1.76523e-11  6.07682e-12
280  2.01364e-11  7.14012e-12
281  2.29587e-11  8.37342e-12
282  2.61638e-11  9.8021e-12
283  2.98019e-11  1.14552e-11
284  3.39295e-11  1.33657e-11
285  3.86104e-11  1.55714e-11
286  4.39162e-11  1.81151e-11
287  4.99276e-11  2.10457e-11
288  5.67354e-11  2.44188e-11
289  6.44414e-11  2.82973e-11
290  7.31604e-11  3.27531e-11
291  8.30209e-11  3.78674e-11
292  9.41676e-11  4.37325e-11
293  1.06762e-10  5.0453e-11
294  1.20987e-10  5.81472e-11
295  1.37046e-10  6.69492e-11
296  1.55167e-10  7.70107e-11
297  1.75607e-10  8.85031e-11
298  1.98651e-10  1.0162e-10
299  2.2462e-10  1.16581e-10
300  2.53874e-10  1.33632e-10
301  2.86813e-10  1.53051e-10
302  3.23885e-10  1.75154e-10
303  3.65591e-10  2.00293e-10
304  4.12491e-10  2.28867e-10
305  4.65209e-10  2.61324e-10
306  5.24441e-10  2.98169e-10
307  5.90964e-10  3.39967e-10
308  6.65644e-10  3.87357e-10
309  7.49446e-10  4.41053e-10
310  8.43444e-10  5.01857e-10
311  9.48836e-10  5.70671e-10
312  1.06695e-09  6.48504e-10
313  1.19927e-09  7.36487e-10
314  1.34745e-09  8.35888e-10
315  1.5133e-09  9.48125e-10
316  1.69888e-09  1.07478e-09
317  1.90642e-09  1.21764e-09
318  2.13845e-09  1.37868e-09
319  2.39774e-09  1.56012e-09
320  2.68737e-09  1.76444e-09
321  3.01076e-09  1.99439e-09
322  3.37171e-09  2.25307e-09
323  3.7744e-09  2.54389e-09
324  4.22348e-09  2.87071e-09
325  4.72409e-09  3.23778e-09
326  5.28192e-09  3.64985e-09
327  5.90326e-09  4.11222e-09
328  6.59504e-09  4.63075e-09
329  7.36495e-09  5.212e-09
330  8.22146e-09  5.86322e-09
331  9.17393e-09  6.59249e-09
332  1.02327e-08  7.40877e-09
333  1.14091e-08  8.322e-09
334  1.27157e-08  9.34321e-09
335  1.41664e-08  1.04846e-08
336  1.57763e-08  1.17598e-08
337  1.75623e-08  1.31838e-08
338  1.95427e-08  1.47732e-08
339  2.17379e-08  1.65464e-08
340  2.41702e-08  1.85237e-08
341  2.68641e-08  2.07276e-08
342  2.98466e-08  2.31831e-08
343  3.31472e-08  2.59175e-08
344  3.67983e-08  2.89612e-08
345  4.08357e-08  3.23477e-08
346  4.52983e-08  3.61138e-08
347  5.02291e-08  4.03004e-08
348  5.56748e-08  4.49522e-08
349  6.16868e-08  5.01186e-08
350  6.83214e-08  5.58542e-08
351  7.56402e-08  6.22189e-08
352  8.37103e-08  6.92784e-08
353  9.26054e-08  7.71054e-08
354  1.02406e-07  8.57795e-08
355  1.132e-07  9.53883e-08
356  1.25082e-07  1.06028e-07
357  1.38158e-07  1.17804e-07
358  1.52542e-07  1.30831e-07
359  1.68359e-07  1.45238e-07
360  1.85742e-07  1.61164e-07
361  2.04842e-07  1.7876e-07
362  2.25817e-07  1.98194e-07
363  2.48843e-07  2.19649e-07
364  2.74111e-07  2.43325e-07
365  3.01827e-07  2.69441e-07
366  3.32217e-07  2.98236e-07
367  3.65524e-07  3.29972e-07
368  4.02014e-07  3.64936e-07
369  4.41974e-07  4.03438e-07
370  4.85718e-07  4.4582e-07
371  5.33582e-07  4.92452e-07
372  5.85936e-07  5.43741e-07
373  6.43175e-07  6.00128e-07
374  7.0573e-07  6.62093e-07
375  7.74067e-07  7.30161e-07
376  8.48689e-07  8.04902e-07
377  9.30141e-07  8.86937e-07
378  1.01901e-06  9.7694e-07
379  1.11593e-06  1.07564e-06
380  1.2216e-06  1.18385e-06
381  1.33674e-06  1.30241e-06
382  1.46216e-06  1.43228e-06
383  1.59872e-06  1.57448e-06
384  1.74734e-06  1.7301e-06
385  1.90903e-06  1.90035e-06
386  2.08485e-06  2.08653e-06
387  2.27597e-06  2.29004e-06
388  2.48362e-06  2.5124e-06
389  2.70914e-06  2.75527e-06
390  2.95397e-06  3.02043e-06
391  3.21963e-06  3.30981e-06
392  3.50779e-06  3.62548e-06
393  3.82021e-06  3.9697e-06
394  4.15879e-06  4.3449e-06
395  4.52557e-06  4.7537e-06
396  4.9227e-06  5.19892e-06
397  5.35254e-06  5.68362e-06
398  5.81755e-06  6.21108e-06
399  6.3204e-06  6.78484e-06
400  6.86394e-06  7.40871e-06
401  7.45118e-06  8.08679e-06
402  8.08537e-06  8.82349e-06
403  8.76995e-06  9.62356e-06
404  9.50859e-06  1.04921e-05
405  1.03052e-05  1.14345e-05
406  1.1164e-05  1.24568e-05
407  1.20893e-05  1.35652e-05
408  1.30859e-05  1.47665e-05
409  1.41587e-05  1.60679e-05
410  1.53131e-05  1.74771e-05
411  1.65547e-05  1.90027e-05
412  1.78894e-05  2.06533e-05
413  1.93236e-05  2.24386e-05
414  2.0864e-05  2.43688e-05
415  2.25175e-05  2.64547e-05
416  2.42918e-05  2.8708e-05
417  2.61946e-05  3.11411e-05
418  2.82343e-05  3.37674e-05
419  3.04197e-05  3.66008e-05
420  3.276e-05  3.96566e-05
421  3.5265e-05  4.29508e-05
422  3.79449e-05  4.65005e-05
423  4.08105e-05  5.0324e-05
424  4.38731e-05  5.44406e-05
425  4.71446e-05  5.88711e-05
426  5.06373e-05  6.36372e-05
427  5.43644e-05  6.87624e-05
428  5.83394e-05  7.42713e-05
429  6.25766e-05  8.01902e-05
430  6.70908e-05  8.65468e-05
431  7.18976e-05  9.33708e-05
432  7.7013e-05  0.000100693
433  8.2454e-05  0.000108547
434  8.82378e-05  0.000116968
435  9.43828e-05  0.000125993
436  0.000100908  0.00013566
437  0.000107832  0.000146011
438  0.000115175  0.000157091
439  0.000122959  0.000168944
440  0.000131204  0.000181619
441  0.000139932  0.000195168
442  0.000149167  0.000209644
443  0.00015893  0.000225105
444  0.000169247  0.000241609
445  0.00018014  0.00025922
446  0.000191635  0.000278003
447  0.000203756  0.000298028
448  0.000216529  0.000319366
449  0.000229979  0.000342095
450  0.000244133  0.000366294
451  0.000259014  0.000392045
452  0.00027465  0.000419437
453  0.000291066  0.00044856
454  0.000308287  0.000479511
455  0.000326338  0.000512387
456  0.000345243  0.000547293
457  0.000365026  0.000584337
458  0.00038571  0.000623632
459  0.000407315  0.000665294
460  0.000429862  0.000709446
461  0.000453369  0.000756213
462  0.000477853  0.000805727
463  0.000503328  0.000858124
464  0.000529806  0.000913545
465  0.000557296  0.000972136
466  0.000585804  0.00103405
467  0.000615332  0.00109943
468  0.000645878  0.00116846
469  0.000677436  0.00124128
470  0.000709995  0.00131808
471  0.000743537  0.00139903
472  0.000778041  0.00148431
473  0.000813476  0.00157409
474  0.000849806  0.00166858
475  0.000886986  0.00176796
476  0.000924963  0.00187244
477  0.000963674  0.00198221
478  0.00100304  0.00209748
479  0.00104299  0.00221845
480  0.00108342  0.00234535
481  0.00112422  0.00247838
482  0.00116526  0.00261775
483  0.00120642  0.0027637
484  0.00124753  0.00291643
485  0.00128842  0.00307618
486  0.0013289  0.00324315
487  0.00136877  0.00341757
488  0.00140778  0.00359966
489  0.00144569  0.00378964
490  0.00148221  0.00398773
491  0.00151704  0.00419412
492  0.00154985  0.00440904
493  0.00158028  0.00463267
494  0.00160792  0.00486523
495  0.00163237  0.00510689
496  0.00165315  0.00535782
497  0.00166976  0.00561821
498  0.00168168  0.0058882
499  0.00168832  0.00616793
500  0.00168907  0.00645754
501  0.00168325  0.00675714
502  0.00167015  0.00706681
503  0.001649  0.00738663
504  0.00161899  0.00771664
505  0.00157924  0.00805689
506  0.00152881  0.00840735
507  0.00146672  0.00876802
508  0.0013919  0.00913881
509  0.00130322  0.00951965
510  0.00119949  0.0099104
511  0.00107944  0.0103109
512  0.000941715  0.0107209
513  0.0007849  0.0111402
514  0.000607482  0.0115685
515  0.000407865  0.0120053
516  0.000184365  0.0124504
517  -6.4797e-05  0.0129033
518  -0.000341494  0.0133633
519  -0.0006477  0.01383
520  -0.000985493  0.0143027
521  -0.00135706  0.0147806
522  -0.00176469  0.0152629
523  -0.00221079  0.0157487
524  -0.0026979  0.0162372
525  -0.00322865  0.0167271
526  -0.00380583  0.0172174
527  -0.00443232  0.0177069
528  -0.00511117  0.0181941
529  -0.00584554  0.0186776
530  -0.00663873  0.0191558
531  -0.0074942  0.0196271
532  -0.00841552  0.0200897
533  -0.00940645  0.0205416
534  -0.0104709  0.0209807
535  -0.0116128  0.021405
536  -0.0128365  0.0218121
537  -0.0141463  0.0221994
538  -0.0155467  0.0225645
539  -0.0170425  0.0229045
540  -0.0186383  0.0232164
541  -0.0203394  0.0234973
542  -0.0221508  0.0237438
543  -0.0240779  0.0239525
544  -0.0261263  0.0241198
545  -0.0283017  0.024242
546  -0.0306099  0.024315
547  -0.033057  0.0243347
548  -0.0356492  0.0242968
549  -0.038393  0.0241968
550  -0.0412948  0.0240298
551  -0.0443615  0.0237909
552  -0.0475999  0.0234751
553  -0.0510172  0.0230769
554  -0.0546205  0.0225907
555  -0.0584173  0.0220109
556  -0.0624153  0.0213313
557  -0.066622  0.0205459
558  -0.0710454  0.019648
559  -0.0756935  0.0186312
560  -0.0805745  0.0174886
561  -0.0856967  0.016213
562  -0.0910685  0.0147971
563  -0.0966986  0.0132335
564  -0.102595  0.0115144
565  -0.108768  0.0096318
566  -0.115225  0.00757761
567  -0.121976  0.00534345
568  -0.129029  0.00292071
569  -0.136394  0.000300639
570  -0.14408  -0.00252575
571  -0.152096  -0.00556762
572  -0.160452  -0.00883433
573  -0.169156  -0.0123354
574  -0.178218  -0.0160806
575  -0.187648  -0.0200796
576  -0.197455  -0.0243427
577  -0.207647  -0.0288799
578  -0.218234  -0.0337015
579  -0.229226  -0.038818
580  -0.240631  -0.0442399
581  -0.252459  -0.0499779
582  -0.264717  -0.0560426
583  -0.277416  -0.062445
584  -0.290563  -0.0691959
585  -0.304167  -0.0763062
586  -0.318236  -0.0837869
587  -0.332778  -0.0916489
588  -0.347801  -0.0999032
589  -0.363312  -0.108561
590  -0.379318  -0.117633
591  -0.395827  -0.127129
592  -0.412845  -0.137062
593  -0.430378  -0.147441
594  -0.448433  -0.158277
595  -0.467014  -0.169581
596  -0.486127  -0.181362
597  -0.505776  -0.193631
598  -0.525966  -0.206398
599  -0.546701  -0.219672
600  -0.567983  -0.233463
601  -0.589816  -0.24778
602  -0.612201  -0.262631
603  -0.63514  -0.278025
604  -0.658635  -0.293971
605  -0.682685  -0.310476
606  -0.707291  -0.327547
607  -0.732451  -0.345191
608  -0.758165  -0.363415
609  -0.784429  -0.382224
610  -0.811242  -0.401625
611  -0.838599  -0.421622
612  -0.866496  -0.442219
613  -0.894927  -0.463421
614  -0.923888  -0.485231
615  -0.953372  -0.50765
616  -0.98337  -0.530681
617  -1.01387  -0.554326
618  -1.04488  -0.578585
619  -1.07637  -0.603457
620  -1.10833  -0.628942
621  -1.14077  -0.655039
622  -1.17365  -0.681744
623  -1.20698  -0.709054
624  -1.24073  -0.736966
625  -1.27489  -0.765474
626  -1.30945  -0.794573
627  -1.34438  -0.824256
628  -1.37967  -0.854515
629  -1.41531  -0.885343
630  -1.45127  -0.91673
631  -1.48753  -0.948666
632  -1.52408  -0.981139
633  -1.56088  -1.01414
634  -1.59793  -1.04765
635  -1.63518  -1.08166
636  -1.67263  -1.11616
637  -1.71025  -1.15112
638  -1.748  -1.18653
639  -1.78587  -1.22238
640  -1.82383  -1.25865
641  -1.86184  -1.29531
642  -1.89989  -1.33235
643  -1.93794  -1.36974
644  -1.97597  -1.40746
645  -2.01394  -1.4455
646  -2.05183  -1.48382
647  -2.08959  -1.5224
648  -2.12722  -1.56122
649  -2.16466  -1.60025
650  -2.20189  -1.63946
651  -2.23888  -1.67882
652  -2.27559  -1.71832
653  -2.312  -1.75791
654  -2.34806  -1.79757
655  -2.38375  -1.83727
656  -2.41904  -1.87698
657  -2.45388  -1.91666
658  -2.48826  -1.95629
659  -2.52212  -1.99583
660  -2.55545  -2.03525
661  -2.58821  -2.07451
662  -2.62037  -2.11359
663  -2.6519  -2.15245
664  -2.68275  -2.19105
665  -2.71291  -2.22936
666  -2.74234  -2.26736
667  -2.77101  -2.30499
668  -2.79889  -2.34223
669  -2.82595  -2.37905
670  -2.85217  -2.41541
671  -2.87751  -2.45127
672  -2.90194  -2.4866
673  -2.92545  -2.52138
674  -2.948  -2.55555
675  -2.96957  -2.5891
676  -2.99014  -2.62199
677  -3.00968  -2.65418
678  -3.02817  -2.68565
679  -3.04559  -2.71636
680  -3.06192  -2.74629
681  -3.07714  -2.77539
682  -3.09123  -2.80365
683  -3.10418  -2.83103
684  -3.11597  -2.85751
685  -3.12659  -2.88306
686  -3.13602  -2.90765
687  -3.14425  -2.93126
688  -3.15127  -2.95386
689  -3.15708  -2.97543
690  -3.16166  -2.99595
691  -3.16501  -3.0154
692  -3.16712  -3.03375
693  -3.16799  -3.05099
694  -3.16762  -3.0671
695  -3.166  -3.08206
696  -3.16314  -3.09586
697  -3.15904  -3.10849
698  -3.15371  -3.11992
699  -3.14714  -3.13015
700  -3.13934  -3.13918
701  -3.13934  -3.13918
702  -3.13934  -3.13918
703  -3.13934  -3.13918
704  -3.13934  -3.13918
705  -3.13934  -3.13918
706  -3.13934  -3.13918
707  -3.13934  -3.13918
708  -3.13934  -3.13918
709  -3.13934  -3.13918
710  -3.13934  -3.13918
711  -3.13934  -3.13918
712  -3.13934  -3.13918
713  -3.13934  -3.13918
714  -3.13934  -3.13918
715  -3.13934  -3.13918
716  -3.13934  -3.13918
717  -3.13934  -3.13918
718  -3.13934  -3.13918
719  -3.13934  -3.13918
720  -3.13934  -3.13918
721  -3.13934  -3.13918
722  -3.13934  -3.13918
723  -3.13934  -3.13918
724  -3.13934  -3.13918
725  -3.13934  -3.13918
726  -3.13934  -3.13918
727  -3.13934  -3.13918
728  -3.13934  -3.13918
729  -3.13934  -3.13918
730  -3.13934  -3.13918
731  -3.13934  -3.13918
732  -3.13934  -3.13918
733  -3.13934  -3.13918
734  -3.13934  -3.13918
735  -3.13934  -3.13918
736  -3.13934  -3.13918
737  -3.13934  -3.13918
738  -3.13934  -3.13918
739  -3.13934  -3.13918
740  -3.13934  -3.13918
741  -3.13934  -3.13918
742  -3.13934  -3.13918
743  -3.13934  -3.13918
744  -3.13934  -3.13918
745  -3.13934  -3.13918
746  -3.13934  -3.13918
747  -3.13934  -3.13918
748  -3.13934  -3.13918
749  -3.13934  -3.13918
750  -3.13934  -3.13918
751  -3.13934  -3.13918
752  -3.13934  -3.13918
753  -3.13934  -3.13918
754  -3.13934  -3.13918
755  -3.13934  -3.13918
756  -3.13934  -3.13918
757  -3.13934  -3.13918
758  -3.13934  -3.13918
759  -3.13934  -3.13918
760  -3.13934  -3.13918
761  -3.13934  -3.13918
762  -3.13934  -3.13918
763  -3.13934  -3.13918
764  -3.13934  -3.13918
765  -3.13934  -3.13918
766  -3.13934  -3.13918
767  -3.13934  -3.13918
768  -3.13934  -3.13918
769  -3.13934  -3.13918
770  -3.13934  -3.13918
771  -3.13934  -3.13918
772  -3.13934  -3.13918
773  -3.13934  -3.13918
774  -3.13934  -3.13918
775  -3.13934  -3.13918
776  -3.13934  -3.13918
777  -3.13934  -3.13918
778  -3.13934  -3.13918
779  -3.13934  -3.13918
780  -3.13934  -3.13918
781  -3.13934  -3.13918
782  -3.13934  -3.13918
783  -3.13934  -3.13918
784  -3.13934  -3.13918
785  -3.13934  -3.13918
786  -3.13934  -3.13918
787  -3.13934  -3.13918
788  -3.13934  -3.13918
789  -3.13934  -3.13918
790  -3.13934  -3.13918
791  -3.13934  -3.13918
792  -3.13934  -3.13918
793  -3.13934  -3.13918
794  -3.13934  -3.13918
795  -3.13934  -3.13918
796  -3.13934  -3.13918
797  -3.13934  -3.13918
798  -3.13934  -3.13918
799  -3.13934  -3.13918
800  -3.13934  -3.13918
801  -3.13934  -3.13918
802  -3.13934  -3.13918
803  -3.13934  -3.13918
804  -3.13934  -3.13918
805  -3.13934  -3.13918
806  -3.13934  -3.13918
807  -3.13934  -3.13918
808  -3.13934  -3.13918
809  -3.13934  -3.13918
810  -3.13934  -3.13918
811  -3.13934  -3.13918
812  -3.13934  -3.13918
813  -3.13934  -3.13918
814  -3.13934  -3.13918
815  -3.13934  -3.13918
816  -3.13934  -3.13918
817  -3.13934  -3.13918
818  -3.13934  -3.13918
819  -3.13934  -3.13918
820  -3.13934  -3.13918
821  -3.13934  -3.13918
822  -3.13934  -3.13918
823  -3.13934  -3.13918
824  -3.13934  -3.13918
825  -3.13934  -3.13918
826  -3.13934  -3.13918
827  -3.13934  -3.13918
828  -3.13934  -3.13918
829  -3.13934  -3.13918
830  -3.13934  -3.13918
831  -3.13934  -3.13918
832  -3.13934  -3.13918
833  -3.13934  -3.13918
834  -3.13934  -3.13918
835  -3.13934  -3.13918
836  -3.13934  -3.13918
