#tstp   Ax    Ay
110  -4.235e-22  -5.41111e-22
111  -4.95584e-22  -6.46429e-22
112  -5.79615e-22  -7.719e-22
113  -6.7751e-22  -9.21315e-22
114  -7.91485e-22  -1.09916e-21
115  -9.24096e-22  -1.31077e-21
116  -1.07829e-21  -1.56243e-21
117  -1.25746e-21  -1.86159e-21
118  -1.46551e-21  -2.21707e-21
119  -1.70693e-21  -2.63929e-21
120  -1.98687e-21  -3.14056e-21
121  -2.31124e-21  -3.73544e-21
122  -2.68683e-21  -4.4411e-21
123  -3.12138e-21  -5.27783e-21
124  -3.62377e-21  -6.26954e-21
125  -4.20413e-21  -7.44446e-21
126  -4.87401e-21  -8.83584e-21
127  -5.64658e-21  -1.04829e-20
128  -6.53681e-21  -1.24317e-20
129  -7.56172e-21  -1.47368e-20
130  -8.74061e-21  -1.7462e-20
131  -1.00953e-20  -2.06826e-20
132  -1.16506e-20  -2.4487e-20
133  -1.34343e-20  -2.89794e-20
134  -1.54779e-20  -3.42819e-20
135  -1.78166e-20  -4.0538e-20
136  -2.04902e-20  -4.79163e-20
137  -2.3543e-20  -5.66144e-20
138  -2.70244e-20  -6.68643e-20
139  -3.09896e-20  -7.8938e-20
140  -3.54997e-20  -9.31542e-20
141  -4.06224e-20  -1.09886e-19
142  -4.64323e-20  -1.29572e-19
143  -5.30113e-20  -1.52722e-19
144  -6.04486e-20  -1.79937e-19
145  -6.88416e-20  -2.11917e-19
146  -7.82952e-20  -2.49481e-19
147  -8.8922e-20  -2.93586e-19
148  -1.00842e-19  -3.45351e-19
149  -1.14181e-19  -4.06082e-19
150  -1.29071e-19  -4.77304e-19
151  -1.45647e-19  -5.60795e-19
152  -1.64044e-19  -6.5863e-19
153  -1.84395e-19  -7.73227e-19
154  -2.06826e-19  -9.07407e-19
155  -2.3145e-19  -1.06445e-18
156  -2.58356e-19  -1.24818e-18
157  -2.87606e-19  -1.46306e-18
158  -3.19214e-19  -1.71425e-18
159  -3.53138e-19  -2.00777e-18
160  -3.89252e-19  -2.35064e-18
161  -4.27329e-19  -2.75098e-18
162  -4.67004e-19  -3.21825e-18
163  -5.07743e-19  -3.76342e-18
164  -5.48788e-19  -4.39921e-18
165  -5.89112e-19  -5.14042e-18
166  -6.27339e-19  -6.00416e-18
167  -6.6167e-19  -7.01031e-18
168  -6.89777e-19  -8.18187e-18
169  -7.08685e-19  -9.54551e-18
170  -7.14624e-19  -1.11321e-17
171  -7.02852e-19  -1.29773e-17
172  -6.67446e-19  -1.51226e-17
173  -6.01051e-19  -1.76156e-17
174  -4.94574e-19  -2.05116e-17
175  -3.36826e-19  -2.38744e-17
176  -1.14093e-19  -2.77777e-17
177  1.90375e-19  -3.23067e-17
178  5.96971e-19  -3.75595e-17
179  1.13045e-18  -4.36494e-17
180  1.8208e-18  -5.0707e-17
181  2.7042e-18  -5.88829e-17
182  3.82429e-18  -6.83504e-17
183  5.23351e-18  -7.93093e-17
184  6.99482e-18  -9.19896e-17
185  9.18361e-18  -1.06656e-16
186  1.189e-17  -1.23612e-16
187  1.52218e-17  -1.43208e-16
188  1.93071e-17  -1.65846e-16
189  2.42986e-17  -1.91988e-16
190  3.0378e-17  -2.22163e-16
191  3.77605e-17  -2.56982e-16
192  4.67016e-17  -2.9714e-16
193  5.75037e-17  -3.43441e-16
194  7.05242e-17  -3.968e-16
195  8.61857e-17  -4.5827e-16
196  1.04986e-16  -5.29056e-16
197  1.27514e-16  -6.10535e-16
198  1.54461e-16  -7.04286e-16
199  1.8664e-16  -8.12114e-16
200  2.25009e-16  -9.36081e-16
201  2.70691e-16  -1.07855e-15
202  3.25004e-16  -1.2422e-15
203  3.89493e-16  -1.43013e-15
204  4.65968e-16  -1.64583e-15
205  5.56547e-16  -1.89332e-15
206  6.63706e-16  -2.17715e-15
207  7.90339e-16  -2.50254e-15
208  9.39824e-16  -2.87542e-15
209  1.1161e-15  -3.30254e-15
210  1.32377e-15  -3.79158e-15
211  1.56818e-15  -4.3513e-15
212  1.85556e-15  -4.99164e-15
213  2.19317e-15  -5.72391e-15
214  2.58943e-15  -6.56095e-15
215  3.05414e-15  -7.51737e-15
216  3.59866e-15  -8.60971e-15
217  4.23619e-15  -9.85679e-15
218  4.98204e-15  -1.12799e-14
219  5.85391e-15  -1.29032e-14
220  6.87236e-15  -1.47541e-14
221  8.06114e-15  -1.68636e-14
222  9.44775e-15  -1.92667e-14
223  1.1064e-14  -2.20032e-14
224  1.29465e-14  -2.5118e-14
225  1.51378e-14  -2.86619e-14
226  1.76867e-14  -3.26921e-14
227  2.06498e-14  -3.72734e-14
228  2.4092e-14  -4.24789e-14
229  2.80884e-14  -4.83911e-14
230  3.27252e-14  -5.51028e-14
231  3.81019e-14  -6.27188e-14
232  4.43327e-14  -7.13571e-14
233  5.15491e-14  -8.11505e-14
234  5.99019e-14  -9.22484e-14
235  6.95647e-14  -1.04819e-13
236  8.07365e-14  -1.19051e-13
237  9.36457e-14  -1.35156e-13
238  1.08554e-13  -1.53374e-13
239  1.25762e-13  -1.7397e-13
240  1.45613e-13  -1.97246e-13
241  1.68501e-13  -2.23536e-13
242  1.94877e-13  -2.53218e-13
243  2.25256e-13  -2.86713e-13
244  2.60227e-13  -3.24491e-13
245  3.00464e-13  -3.67082e-13
246  3.46736e-13  -4.15074e-13
247  3.99921e-13  -4.69125e-13
248  4.61021e-13  -5.2997e-13
249  5.3118e-13  -5.98429e-13
250  6.117e-13  -6.75415e-13
251  7.04066e-13  -7.61946e-13
252  8.0997e-13  -8.59157e-13
253  9.31337e-13  -9.68307e-13
254  1.07036e-12  -1.0908e-12
255  1.22952e-12  -1.22819e-12
256  1.41167e-12  -1.38221e-12
257  1.62002e-12  -1.55478e-12
258  1.85822e-12  -1.74803e-12
259  2.13043e-12  -1.96431e-12
260  2.44135e-12  -2.20623e-12
261  2.79634e-12  -2.47668e-12
262  3.20146e-12  -2.77885e-12
263  3.66356e-12  -3.11626e-12
264  4.19043e-12  -3.4928e-12
265  4.79088e-12  -3.91275e-12
266  5.47488e-12  -4.38084e-12
267  6.2537e-12  -4.90225e-12
268  7.14009e-12  -5.4827e-12
269  8.14848e-12  -6.12845e-12
270  9.29514e-12  -6.84639e-12
271  1.05985e-11  -7.64405e-12
272  1.20792e-11  -8.52969e-12
273  1.37608e-11  -9.51233e-12
274  1.56696e-11  -1.06018e-11
275  1.78355e-11  -1.1809e-11
276  2.0292e-11  -1.31454e-11
277  2.30769e-11  -1.4624e-11
278  2.62328e-11  -1.62584e-11
279  2.98074e-11  -1.80639e-11
280  3.38548e-11  -2.00565e-11
281  3.84355e-11  -2.2254e-11
282  4.36175e-11  -2.46752e-11
283  4.94774e-11  -2.73408e-11
284  5.61011e-11  -3.02726e-11
285  6.35849e-11  -3.34942e-11
286  7.2037e-11  -3.70309e-11
287  8.15788e-11  -4.09097e-11
288  9.23463e-11  -4.51593e-11
289  1.04492e-10  -4.981e-11
290  1.18186e-10  -5.48943e-11
291  1.3362e-10  -6.04459e-11
292  1.51008e-10  -6.65007e-11
293  1.70589e-10  -7.30957e-11
294  1.92631e-10  -8.02699e-11
295  2.17433e-10  -8.80632e-11
296  2.45328e-10  -9.65168e-11
297  2.76691e-10  -1.05672e-10
298  3.11937e-10  -1.15572e-10
299  3.51531e-10  -1.26258e-10
300  3.95992e-10  -1.37772e-10
301  4.45898e-10  -1.50153e-10
302  5.01892e-10  -1.63439e-10
303  5.64693e-10  -1.77664e-10
304  6.35098e-10  -1.92857e-10
305  7.13998e-10  -2.0904e-10
306  8.02381e-10  -2.2623e-10
307  9.01346e-10  -2.4443e-10
308  1.01212e-09  -2.63632e-10
309  1.13605e-09  -2.83813e-10
310  1.27466e-09  -3.04932e-10
311  1.42962e-09  -3.26922e-10
312  1.60278e-09  -3.49691e-10
313  1.79621e-09  -3.73116e-10
314  2.01219e-09  -3.97033e-10
315  2.25326e-09  -4.21234e-10
316  2.52223e-09  -4.45458e-10
317  2.82219e-09  -4.69382e-10
318  3.15659e-09  -4.92612e-10
319  3.52923e-09  -5.14668e-10
320  3.94432e-09  -5.34975e-10
321  4.40651e-09  -5.52845e-10
322  4.92094e-09  -5.67462e-10
323  5.49329e-09  -5.7786e-10
324  6.12982e-09  -5.82904e-10
325  6.83743e-09  -5.81264e-10
326  7.62377e-09  -5.71384e-10
327  8.49723e-09  -5.51459e-10
328  9.46709e-09  -5.19389e-10
329  1.05435e-08  -4.72746e-10
330  1.17378e-08  -4.08729e-10
331  1.30623e-08  -3.24108e-10
332  1.45306e-08  -2.15175e-10
333  1.61576e-08  -7.7676e-11
334  1.79599e-08  9.32603e-11
335  1.99554e-08  3.03199e-10
336  2.21641e-08  5.58489e-10
337  2.46076e-08  8.66362e-10
338  2.73099e-08  1.23504e-09
339  3.02972e-08  1.67387e-09
340  3.35982e-08  2.19345e-09
341  3.72443e-08  2.80577e-09
342  4.12701e-08  3.52441e-09
343  4.57132e-08  4.36472e-09
344  5.0615e-08  5.344e-09
345  5.60205e-08  6.48177e-09
346  6.19791e-08  7.80003e-09
347  6.85448e-08  9.32351e-09
348  7.57765e-08  1.108e-08
349  8.37384e-08  1.31007e-08
350  9.25006e-08  1.54207e-08
351  1.0214e-07  1.80792e-08
352  1.12739e-07  2.11201e-08
353  1.2439e-07  2.45926e-08
354  1.37191e-07  2.85518e-08
355  1.51249e-07  3.30589e-08
356  1.66683e-07  3.81826e-08
357  1.83619e-07  4.39992e-08
358  2.02197e-07  5.05939e-08
359  2.22566e-07  5.80616e-08
360  2.4489e-07  6.65077e-08
361  2.69346e-07  7.60497e-08
362  2.96128e-07  8.68178e-08
363  3.25444e-07  9.89569e-08
364  3.57519e-07  1.12628e-07
365  3.92599e-07  1.28008e-07
366  4.30949e-07  1.45295e-07
367  4.72856e-07  1.64708e-07
368  5.18631e-07  1.86488e-07
369  5.68608e-07  2.10903e-07
370  6.2315e-07  2.38248e-07
371  6.8265e-07  2.68851e-07
372  7.47528e-07  3.03071e-07
373  8.18241e-07  3.41306e-07
374  8.95279e-07  3.83994e-07
375  9.79172e-07  4.31619e-07
376  1.07049e-06  4.84713e-07
377  1.16984e-06  5.43861e-07
378  1.2779e-06  6.09707e-07
379  1.39536e-06  6.8296e-07
380  1.52298e-06  7.64398e-07
381  1.66159e-06  8.54874e-07
382  1.81207e-06  9.55327e-07
383  1.97535e-06  1.06679e-06
384  2.15244e-06  1.19038e-06
385  2.34443e-06  1.32734e-06
386  2.55247e-06  1.47902e-06
387  2.7778e-06  1.6469e-06
388  3.02173e-06  1.83261e-06
389  3.2857e-06  2.03791e-06
390  3.57119e-06  2.26474e-06
391  3.87983e-06  2.51521e-06
392  4.21332e-06  2.79163e-06
393  4.57351e-06  3.09653e-06
394  4.96233e-06  3.43265e-06
395  5.38185e-06  3.80297e-06
396  5.83429e-06  4.21076e-06
397  6.32197e-06  4.65958e-06
398  6.84739e-06  5.15329e-06
399  7.41317e-06  5.69608e-06
400  8.02211e-06  6.29254e-06
401  8.67716e-06  6.94762e-06
402  9.38146e-06  7.66673e-06
403  1.01383e-05  8.45571e-06
404  1.09512e-05  9.32093e-06
405  1.18238e-05  1.02693e-05
406  1.276e-05  1.13082e-05
407  1.37639e-05  1.24458e-05
408  1.48398e-05  1.36909e-05
409  1.59923e-05  1.50529e-05
410  1.7226e-05  1.65421e-05
411  1.8546e-05  1.81696e-05
412  1.99575e-05  1.99473e-05
413  2.14659e-05  2.18884e-05
414  2.30769e-05  2.40066e-05
415  2.47965e-05  2.63173e-05
416  2.66309e-05  2.88365e-05
417  2.85866e-05  3.15819e-05
418  3.06702e-05  3.45724e-05
419  3.28887e-05  3.78285e-05
420  3.52493e-05  4.1372e-05
421  3.77595e-05  4.52265e-05
422  4.04269e-05  4.94175e-05
423  4.32595e-05  5.39723e-05
424  4.62653e-05  5.89202e-05
425  4.94528e-05  6.42928e-05
426  5.28304e-05  7.01239e-05
427  5.64069e-05  7.64498e-05
428  6.0191e-05  8.33094e-05
429  6.41917e-05  9.07445e-05
430  6.8418e-05  9.87999e-05
431  7.28791e-05  0.000107523
432  7.75841e-05  0.000116966
433  8.25419e-05  0.000127183
434  8.77616e-05  0.000138233
435  9.32519e-05  0.000150179
436  9.90216e-05  0.000163087
437  0.000105079  0.00017703
438  0.000111432  0.000192083
439  0.000118088  0.000208328
440  0.000125054  0.000225852
441  0.000132336  0.000244748
442  0.00013994  0.000265113
443  0.00014787  0.000287054
444  0.000156131  0.000310681
445  0.000164723  0.000336114
446  0.000173649  0.000363479
447  0.000182907  0.00039291
448  0.000192494  0.000424551
449  0.000202407  0.000458551
450  0.000212639  0.000495072
451  0.00022318  0.000534285
452  0.000234018  0.00057637
453  0.000245139  0.000621517
454  0.000256523  0.000669931
455  0.000268149  0.000721824
456  0.00027999  0.000777425
457  0.000292015  0.000836972
458  0.000304187  0.000900719
459  0.000316467  0.000968933
460  0.000328805  0.0010419
461  0.00034115  0.00111991
462  0.000353438  0.00120329
463  0.000365603  0.00129236
464  0.000377567  0.00138747
465  0.000389245  0.00148899
466  0.000400542  0.00159731
467  0.000411351  0.00171283
468  0.000421555  0.00183598
469  0.000431025  0.00196722
470  0.00043962  0.002107
471  0.000447181  0.00225583
472  0.000453539  0.00241423
473  0.000458506  0.00258273
474  0.000461877  0.00276192
475  0.000463429  0.00295238
476  0.000462919  0.00315474
477  0.000460083  0.00336965
478  0.000454635  0.0035978
479  0.000446264  0.0038399
480  0.000434636  0.00409669
481  0.000419386  0.00436895
482  0.000400124  0.00465749
483  0.000376428  0.00496316
484  0.000347843  0.00528683
485  0.000313881  0.00562941
486  0.000274018  0.00599187
487  0.00022769  0.00637518
488  0.000174294  0.00678038
489  0.000113183  0.00720853
490  4.36667e-05  0.00766074
491  -3.49943e-05  0.00813816
492  -0.000123589  0.00864197
493  -0.000222958  0.0091734
494  -0.000333999  0.00973373
495  -0.000457667  0.0103243
496  -0.000594977  0.0109464
497  -0.00074701  0.0116015
498  -0.000914912  0.012291
499  -0.0010999  0.0130164
500  -0.00130327  0.0137793
501  -0.00152637  0.0145812
502  -0.00177068  0.0154238
503  -0.0020377  0.0163087
504  -0.00232906  0.0172376
505  -0.00264647  0.0182124
506  -0.00299174  0.0192347
507  -0.00336676  0.0203065
508  -0.00377354  0.0214296
509  -0.00421418  0.022606
510  -0.00469092  0.0238376
511  -0.00520608  0.0251265
512  -0.00576211  0.0264746
513  -0.0063616  0.0278841
514  -0.00700723  0.0293571
515  -0.00770185  0.0308958
516  -0.00844842  0.0325022
517  -0.00925004  0.0341786
518  -0.01011  0.0359273
519  -0.0110316  0.0377505
520  -0.0120185  0.0396505
521  -0.0130743  0.0416295
522  -0.0142029  0.0436899
523  -0.0154084  0.0458339
524  -0.0166949  0.048064
525  -0.0180668  0.0503823
526  -0.0195287  0.0527914
527  -0.0210852  0.0552933
528  -0.0227413  0.0578905
529  -0.024502  0.0605852
530  -0.0263727  0.0633796
531  -0.0283588  0.0662761
532  -0.0304659  0.0692767
533  -0.0327  0.0723837
534  -0.0350671  0.075599
535  -0.0375734  0.0789248
536  -0.0402255  0.0823631
537  -0.04303  0.0859157
538  -0.0459938  0.0895845
539  -0.049124  0.0933712
540  -0.0524279  0.0972774
541  -0.055913  0.101305
542  -0.059587  0.105455
543  -0.0634579  0.109728
544  -0.0675338  0.114127
545  -0.0718231  0.118652
546  -0.0763343  0.123304
547  -0.0810761  0.128083
548  -0.0860576  0.132991
549  -0.0912878  0.138028
550  -0.0967761  0.143193
551  -0.102532  0.148487
552  -0.108566  0.153909
553  -0.114886  0.15946
554  -0.121504  0.165138
555  -0.12843  0.170943
556  -0.135673  0.176872
557  -0.143245  0.182926
558  -0.151157  0.189102
559  -0.159418  0.195398
560  -0.16804  0.201812
561  -0.177034  0.20834
562  -0.186411  0.214981
563  -0.196183  0.221731
564  -0.20636  0.228586
565  -0.216955  0.235542
566  -0.227977  0.242595
567  -0.23944  0.24974
568  -0.251354  0.256972
569  -0.26373  0.264285
570  -0.276581  0.271674
571  -0.289917  0.279132
572  -0.303751  0.286652
573  -0.318092  0.294227
574  -0.332952  0.301851
575  -0.348342  0.309513
576  -0.364274  0.317207
577  -0.380757  0.324923
578  -0.397803  0.332651
579  -0.415421  0.340382
580  -0.433622  0.348106
581  -0.452416  0.355812
582  -0.471811  0.363488
583  -0.491817  0.371123
584  -0.512444  0.378704
585  -0.533699  0.38622
586  -0.55559  0.393656
587  -0.578126  0.401
588  -0.601313  0.408237
589  -0.625159  0.415353
590  -0.649668  0.422334
591  -0.674848  0.429163
592  -0.700703  0.435826
593  -0.727239  0.442305
594  -0.754457  0.448586
595  -0.782363  0.45465
596  -0.810958  0.46048
597  -0.840245  0.46606
598  -0.870225  0.471371
599  -0.900897  0.476394
600  -0.932263  0.481112
601  -0.96432  0.485506
602  -0.997066  0.489556
603  -1.0305  0.493243
604  -1.06462  0.496548
605  -1.09941  0.499452
606  -1.13488  0.501934
607  -1.17101  0.503974
608  -1.2078  0.505553
609  -1.24524  0.506651
610  -1.28333  0.507247
611  -1.32204  0.507322
612  -1.36137  0.506855
613  -1.40131  0.505826
614  -1.44184  0.504216
615  -1.48295  0.502006
616  -1.52462  0.499174
617  -1.56683  0.495703
618  -1.60958  0.491573
619  -1.65283  0.486766
620  -1.69657  0.481263
621  -1.74077  0.475046
622  -1.78542  0.468097
623  -1.8305  0.460401
624  -1.87597  0.451939
625  -1.92181  0.442696
626  -1.96799  0.432657
627  -2.0145  0.421807
628  -2.06129  0.410131
629  -2.10834  0.397617
630  -2.15562  0.384251
631  -2.20309  0.370022
632  -2.25073  0.354919
633  -2.29851  0.338931
634  -2.34638  0.32205
635  -2.39431  0.304266
636  -2.44226  0.285574
637  -2.49021  0.265966
638  -2.53811  0.245437
639  -2.58592  0.223983
640  -2.63361  0.201602
641  -2.68113  0.178291
642  -2.72845  0.154049
643  -2.77553  0.128878
644  -2.82232  0.102778
645  -2.86878  0.0757537
646  -2.91488  0.0478084
647  -2.96057  0.0189479
648  -3.0058  -0.0108209
649  -3.05054  -0.0414898
650  -3.09474  -0.0730493
651  -3.13836  -0.105488
652  -3.18137  -0.138795
653  -3.2237  -0.172955
654  -3.26534  -0.207955
655  -3.30622  -0.243776
656  -3.34631  -0.280403
657  -3.38557  -0.317815
658  -3.42396  -0.355993
659  -3.46143  -0.394914
660  -3.49795  -0.434557
661  -3.53348  -0.474895
662  -3.56797  -0.515905
663  -3.60139  -0.557558
664  -3.63371  -0.599827
665  -3.66488  -0.642682
666  -3.69487  -0.686093
667  -3.72365  -0.730029
668  -3.75118  -0.774456
669  -3.77743  -0.819341
670  -3.80237  -0.864649
671  -3.82596  -0.910344
672  -3.84819  -0.956389
673  -3.86901  -1.00275
674  -3.88842  -1.04938
675  -3.90637  -1.09624
676  -3.92285  -1.14331
677  -3.93783  -1.19052
678  -3.9513  -1.23785
679  -3.96324  -1.28525
680  -3.97363  -1.33267
681  -3.98245  -1.38008
682  -3.9897  -1.42743
683  -3.99535  -1.47469
684  -3.9994  -1.52179
685  -4.00185  -1.56871
686  -4.00268  -1.61539
687  -4.00189  -1.66179
688  -3.99947  -1.70788
689  -3.99543  -1.75359
690  -3.98977  -1.7989
691  -3.98249  -1.84375
692  -3.97359  -1.88811
693  -3.96308  -1.93192
694  -3.95097  -1.97515
695  -3.93727  -2.01776
696  -3.92199  -2.0597
697  -3.90514  -2.10094
698  -3.88674  -2.14143
699  -3.86681  -2.18113
700  -3.84536  -2.22
701  -3.82242  -2.25802
702  -3.79801  -2.29513
703  -3.77215  -2.33131
704  -3.74487  -2.36652
705  -3.7162  -2.40073
706  -3.68615  -2.43391
707  -3.65477  -2.46601
708  -3.62209  -2.49703
709  -3.58813  -2.52691
710  -3.55293  -2.55565
711  -3.51653  -2.58321
712  -3.47896  -2.60957
713  -3.44027  -2.63471
714  -3.40048  -2.6586
715  -3.35964  -2.68123
716  -3.31779  -2.70257
717  -3.27498  -2.72262
718  -3.23123  -2.74135
719  -3.18661  -2.75876
720  -3.14114  -2.77483
721  -3.09488  -2.78955
722  -3.04786  -2.80291
723  -3.00014  -2.81491
724  -2.95177  -2.82554
725  -2.90277  -2.83481
726  -2.85321  -2.8427
727  -2.80313  -2.84921
728  -2.75257  -2.85436
729  -2.70159  -2.85814
730  -2.65022  -2.86056
731  -2.59852  -2.86162
732  -2.54652  -2.86133
733  -2.49428  -2.85971
734  -2.44185  -2.85676
735  -2.38926  -2.85249
736  -2.33656  -2.84693
737  -2.2838  -2.84008
738  -2.23101  -2.83196
739  -2.17825  -2.8226
740  -2.12556  -2.812
741  -2.07296  -2.8002
742  -2.02052  -2.78721
743  -1.96827  -2.77306
744  -1.91624  -2.75777
745  -1.86447  -2.74136
746  -1.81301  -2.72387
747  -1.76188  -2.70532
748  -1.71113  -2.68574
749  -1.66078  -2.66515
750  -1.61088  -2.6436
751  -1.56144  -2.6211
752  -1.51251  -2.59769
753  -1.46412  -2.5734
754  -1.41628  -2.54827
755  -1.36903  -2.52233
756  -1.32239  -2.4956
757  -1.27639  -2.46813
758  -1.23105  -2.43995
759  -1.1864  -2.41109
760  -1.14245  -2.38159
761  -1.09922  -2.35149
762  -1.05673  -2.32081
763  -1.015  -2.28959
764  -0.974044  -2.25788
765  -0.933875  -2.22569
766  -0.894506  -2.19307
767  -0.855949  -2.16006
768  -0.818215  -2.12668
769  -0.781312  -2.09298
770  -0.745249  -2.05898
771  -0.710031  -2.02472
772  -0.675666  -1.99023
773  -0.642156  -1.95554
774  -0.609505  -1.9207
775  -0.577715  -1.88572
776  -0.546788  -1.85064
777  -0.516722  -1.8155
778  -0.487518  -1.78031
779  -0.459172  -1.74512
780  -0.431682  -1.70994
781  -0.405043  -1.67482
782  -0.379251  -1.63976
783  -0.3543  -1.60481
784  -0.330183  -1.56999
785  -0.306893  -1.53532
786  -0.284421  -1.50082
787  -0.262759  -1.46653
788  -0.241896  -1.43245
789  -0.221822  -1.39862
790  -0.202527  -1.36506
791  -0.183999  -1.33178
792  -0.166225  -1.29881
793  -0.149194  -1.26615
794  -0.132891  -1.23384
795  -0.117304  -1.20188
796  -0.102418  -1.1703
797  -0.0882193  -1.1391
798  -0.074693  -1.1083
799  -0.0618242  -1.07792
800  -0.0495976  -1.04796
801  -0.0379977  -1.01844
802  -0.0270089  -0.989362
803  -0.0166154  -0.960743
804  -0.00680117  -0.932589
805  0.00244991  -0.904909
806  0.011154  -0.877709
807  0.0193272  -0.850997
808  0.0269859  -0.824776
809  0.0341463  -0.799053
810  0.0408246  -0.773831
811  0.0470369  -0.749114
812  0.0527994  -0.724905
813  0.0581279  -0.701205
814  0.0630383  -0.678016
815  0.0675464  -0.655338
816  0.0716677  -0.633173
817  0.0754176  -0.611518
818  0.0788112  -0.590374
819  0.0818635  -0.569739
820  0.0845893  -0.54961
821  0.0870029  -0.529985
822  0.0891187  -0.510861
823  0.0909506  -0.492234
824  0.0925123  -0.4741
825  0.0938173  -0.456456
826  0.0948785  -0.439295
827  0.0957088  -0.422613
828  0.0963206  -0.406405
829  0.0967262  -0.390665
830  0.0969374  -0.375386
831  0.0969657  -0.360562
832  0.0968222  -0.346186
833  0.0965178  -0.332252
834  0.096063  -0.318752
835  0.0954679  -0.305679
836  0.0947425  -0.293025
837  0.0938961  -0.280783
838  0.0929379  -0.268945
839  0.0918768  -0.257503
840  0.0907211  -0.246449
841  0.0894791  -0.235775
