#tstp   Ax    Ay
316  1.96146e-09  -1.64691e-09
317  2.20926e-09  -1.81762e-09
318  2.48722e-09  -2.00493e-09
319  2.79889e-09  -2.21036e-09
320  3.1482e-09  -2.43549e-09
321  3.53951e-09  -2.68207e-09
322  3.97769e-09  -2.95194e-09
323  4.46813e-09  -3.24712e-09
324  5.01682e-09  -3.56975e-09
325  5.63043e-09  -3.92214e-09
326  6.31631e-09  -4.30675e-09
327  7.08268e-09  -4.72623e-09
328  7.93858e-09  -5.18338e-09
329  8.89408e-09  -5.68121e-09
330  9.96031e-09  -6.22291e-09
331  1.11496e-08  -6.81186e-09
332  1.24756e-08  -7.45167e-09
333  1.39533e-08  -8.14611e-09
334  1.55995e-08  -8.8992e-09
335  1.74325e-08  -9.71515e-09
336  1.94728e-08  -1.05984e-08
337  2.17428e-08  -1.15535e-08
338  2.42673e-08  -1.25854e-08
339  2.70736e-08  -1.36989e-08
340  3.0192e-08  -1.48994e-08
341  3.36556e-08  -1.61922e-08
342  3.75012e-08  -1.75827e-08
343  4.17689e-08  -1.90765e-08
344  4.65034e-08  -2.06793e-08
345  5.17533e-08  -2.23966e-08
346  5.75725e-08  -2.42342e-08
347  6.402e-08  -2.61977e-08
348  7.11607e-08  -2.82922e-08
349  7.90658e-08  -3.05231e-08
350  8.78137e-08  -3.28949e-08
351  9.74902e-08  -3.54121e-08
352  1.0819e-07  -3.80782e-08
353  1.20015e-07  -4.0896e-08
354  1.3308e-07  -4.38675e-08
355  1.47508e-07  -4.69933e-08
356  1.63435e-07  -5.02727e-08
357  1.8101e-07  -5.37033e-08
358  2.00394e-07  -5.72805e-08
359  2.21767e-07  -6.09975e-08
360  2.45323e-07  -6.48446e-08
361  2.71273e-07  -6.88089e-08
362  2.99849e-07  -7.28738e-08
363  3.31305e-07  -7.70182e-08
364  3.65917e-07  -8.12161e-08
365  4.03985e-07  -8.54358e-08
366  4.45839e-07  -8.96388e-08
367  4.91836e-07  -9.37796e-08
368  5.42366e-07  -9.78037e-08
369  5.97853e-07  -1.01647e-07
370  6.58758e-07  -1.05235e-07
371  7.25584e-07  -1.08481e-07
372  7.98877e-07  -1.11283e-07
373  8.7923e-07  -1.13526e-07
374  9.67288e-07  -1.15074e-07
375  1.06375e-06  -1.15773e-07
376  1.16938e-06  -1.15449e-07
377  1.28499e-06  -1.139e-07
378  1.41148e-06  -1.10899e-07
379  1.54983e-06  -1.06186e-07
380  1.70107e-06  -9.94685e-08
381  1.86634e-06  -9.04156e-08
382  2.04687e-06  -7.8654e-08
383  2.244e-06  -6.37634e-08
384  2.45916e-06  -4.52717e-08
385  2.69389e-06  -2.2649e-08
386  2.94989e-06  4.69816e-09
387  3.22896e-06  3.74338e-08
388  3.53306e-06  7.62998e-08
389  3.86429e-06  1.22123e-07
390  4.22494e-06  1.75827e-07
391  4.61745e-06  2.38437e-07
392  5.04446e-06  3.11093e-07
393  5.50882e-06  3.95063e-07
394  6.01359e-06  4.91752e-07
395  6.56205e-06  6.02716e-07
396  7.15774e-06  7.29679e-07
397  7.80448e-06  8.74546e-07
398  8.50633e-06  1.03942e-06
399  9.26768e-06  1.22663e-06
400  1.00932e-05  1.43874e-06
401  1.0988e-05  1.67856e-06
402  1.19575e-05  1.94921e-06
403  1.30074e-05  2.2541e-06
404  1.41439e-05  2.597e-06
405  1.53738e-05  2.98202e-06
406  1.6704e-05  3.4137e-06
407  1.81422e-05  3.897e-06
408  1.96964e-05  4.43735e-06
409  2.13754e-05  5.04072e-06
410  2.31884e-05  5.71361e-06
411  2.51452e-05  6.46314e-06
412  2.72564e-05  7.2971e-06
413  2.95331e-05  8.22398e-06
414  3.19874e-05  9.25304e-06
415  3.46318e-05  1.03944e-05
416  3.748e-05  1.1659e-05
417  4.05463e-05  1.30589e-05
418  4.38459e-05  1.46071e-05
419  4.73951e-05  1.63178e-05
420  5.12111e-05  1.82064e-05
421  5.53121e-05  2.02897e-05
422  5.97176e-05  2.25857e-05
423  6.44479e-05  2.51142e-05
424  6.95249e-05  2.78965e-05
425  7.49715e-05  3.09558e-05
426  8.08119e-05  3.43171e-05
427  8.7072e-05  3.80076e-05
428  9.37788e-05  4.20565e-05
429  0.000100961  4.64955e-05
430  0.000108648  5.13588e-05
431  0.000116873  5.66834e-05
432  0.000125669  6.25091e-05
433  0.000135071  6.8879e-05
434  0.000145116  7.58393e-05
435  0.000155844  8.344e-05
436  0.000167294  9.17347e-05
437  0.000179511  0.000100781
438  0.000192539  0.000110642
439  0.000206426  0.000121383
440  0.00022122  0.000133077
441  0.000236974  0.000145801
442  0.000253742  0.000159637
443  0.000271579  0.000174674
444  0.000290546  0.000191007
445  0.000310704  0.000208737
446  0.000332116  0.000227975
447  0.000354848  0.000248836
448  0.000378971  0.000271444
449  0.000404556  0.000295935
450  0.000431677  0.000322449
451  0.000460412  0.00035114
452  0.00049084  0.000382169
453  0.000523044  0.00041571
454  0.000557109  0.000451947
455  0.000593124  0.000491078
456  0.000631178  0.000533311
457  0.000671365  0.000578871
458  0.000713779  0.000627994
459  0.00075852  0.000680933
460  0.000805688  0.000737956
461  0.000855384  0.000799349
462  0.000907714  0.000865414
463  0.000962783  0.000936472
464  0.0010207  0.00101286
465  0.00108157  0.00109495
466  0.00114552  0.00118311
467  0.00121264  0.00127776
468  0.00128305  0.00137932
469  0.00135687  0.00148824
470  0.0014342  0.00160501
471  0.00151517  0.00173012
472  0.00159987  0.00186413
473  0.00168842  0.00200758
474  0.00178094  0.00216108
475  0.00187751  0.00232526
476  0.00197825  0.00250077
477  0.00208325  0.00268832
478  0.00219261  0.00288864
479  0.00230641  0.0031025
480  0.00242473  0.00333071
481  0.00254766  0.00357414
482  0.00267525  0.00383367
483  0.00280756  0.00411024
484  0.00294464  0.00440486
485  0.00308653  0.00471854
486  0.00323323  0.00505239
487  0.00338477  0.00540753
488  0.00354113  0.00578516
489  0.00370229  0.00618652
490  0.00386819  0.00661293
491  0.00403878  0.00706574
492  0.00421397  0.00754637
493  0.00439363  0.00805631
494  0.00457764  0.00859712
495  0.00476582  0.00917041
496  0.00495797  0.00977786
497  0.00515386  0.0104212
498  0.00535322  0.0111024
499  0.00555574  0.0118231
500  0.00576107  0.0125855
501  0.00596882  0.0133916
502  0.00617854  0.0142435
503  0.00638976  0.0151434
504  0.00660191  0.0160936
505  0.00681441  0.0170965
506  0.00702659  0.0181545
507  0.00723773  0.0192703
508  0.00744704  0.0204464
509  0.00765364  0.0216855
510  0.00785661  0.0229906
511  0.00805493  0.0243644
512  0.00824749  0.02581
513  0.00843311  0.0273305
514  0.0086105  0.028929
515  0.00877829  0.0306089
516  0.008935  0.0323735
517  0.00907903  0.0342262
518  0.0092087  0.0361707
519  0.00932218  0.0382105
520  0.00941755  0.0403494
521  0.00949274  0.0425913
522  0.00954556  0.0449401
523  0.00957368  0.0473997
524  0.00957462  0.0499744
525  0.00954576  0.0526682
526  0.00948434  0.0554855
527  0.0093874  0.0584307
528  0.00925187  0.0615081
529  0.00907446  0.0647222
530  0.00885173  0.0680778
531  0.00858006  0.0715794
532  0.00825564  0.0752317
533  0.00787445  0.0790396
534  0.0074323  0.0830079
535  0.00692478  0.0871414
536  0.00634728  0.0914453
537  0.00569496  0.0959243
538  0.00496277  0.100584
539  0.00414545  0.105428
540  0.00323749  0.110463
541  0.00223317  0.115694
542  0.00112649  0.121125
543  -8.87333e-05  0.126762
544  -0.00141898  0.13261
545  -0.00287095  0.138673
546  -0.0044516  0.144957
547  -0.00616817  0.151468
548  -0.00802811  0.158209
549  -0.0100392  0.165186
550  -0.0122094  0.172403
551  -0.0145469  0.179866
552  -0.0170604  0.18758
553  -0.0197586  0.195547
554  -0.0226506  0.203774
555  -0.0257457  0.212264
556  -0.0290535  0.221021
557  -0.0325838  0.23005
558  -0.0363468  0.239355
559  -0.0403529  0.248938
560  -0.0446127  0.258804
561  -0.0491371  0.268955
562  -0.0539371  0.279395
563  -0.0590243  0.290127
564  -0.0644101  0.301153
565  -0.0701065  0.312474
566  -0.0761255  0.324094
567  -0.0824793  0.336013
568  -0.0891805  0.348233
569  -0.0962417  0.360756
570  -0.103676  0.37358
571  -0.111496  0.386707
572  -0.119715  0.400137
573  -0.128346  0.413869
574  -0.137403  0.427901
575  -0.1469  0.442233
576  -0.156849  0.456862
577  -0.167265  0.471786
578  -0.178162  0.487002
579  -0.189554  0.502507
580  -0.201453  0.518297
581  -0.213875  0.534367
582  -0.226833  0.550713
583  -0.240341  0.567328
584  -0.254412  0.584208
585  -0.26906  0.601344
586  -0.2843  0.61873
587  -0.300143  0.636359
588  -0.316604  0.65422
589  -0.333696  0.672306
590  -0.35143  0.690607
591  -0.369821  0.709111
592  -0.38888  0.727809
593  -0.408618  0.746689
594  -0.429049  0.765737
595  -0.450183  0.784942
596  -0.47203  0.80429
597  -0.494602  0.823766
598  -0.517908  0.843355
599  -0.541958  0.863042
600  -0.566761  0.882811
601  -0.592325  0.902644
602  -0.618658  0.922525
603  -0.645766  0.942435
604  -0.673657  0.962356
605  -0.702337  0.982268
606  -0.73181  1.00215
607  -0.76208  1.02198
608  -0.793151  1.04175
609  -0.825026  1.06142
610  -0.857707  1.08098
611  -0.891195  1.1004
612  -0.925488  1.11966
613  -0.960588  1.13874
614  -0.996491  1.15761
615  -1.0332  1.17625
616  -1.0707  1.19463
617  -1.10899  1.21273
618  -1.14807  1.23053
619  -1.18793  1.24799
620  -1.22856  1.26509
621  -1.26995  1.28181
622  -1.31209  1.29812
623  -1.35497  1.31399
624  -1.39857  1.3294
625  -1.44289  1.34431
626  -1.48791  1.35871
627  -1.5336  1.37257
628  -1.57996  1.38585
629  -1.62696  1.39854
630  -1.67459  1.4106
631  -1.72282  1.42201
632  -1.77162  1.43275
633  -1.82099  1.44279
634  -1.87088  1.45211
635  -1.92128  1.46067
636  -1.97216  1.46846
637  -2.02348  1.47545
638  -2.07522  1.48162
639  -2.12736  1.48695
640  -2.17984  1.49141
641  -2.23265  1.49498
642  -2.28575  1.49765
643  -2.3391  1.49938
644  -2.39267  1.50018
645  -2.44642  1.5
646  -2.50031  1.49885
647  -2.55431  1.4967
648  -2.60836  1.49353
649  -2.66244  1.48934
650  -2.7165  1.48411
651  -2.7705  1.47783
652  -2.82439  1.47048
653  -2.87813  1.46206
654  -2.93168  1.45257
655  -2.985  1.44198
656  -3.03803  1.43031
657  -3.09073  1.41754
658  -3.14306  1.40367
659  -3.19498  1.38869
660  -3.24642  1.37262
661  -3.29736  1.35545
662  -3.34773  1.33718
663  -3.3975  1.31782
664  -3.44662  1.29737
665  -3.49504  1.27584
666  -3.54272  1.25323
667  -3.58961  1.22957
668  -3.63566  1.20486
669  -3.68084  1.17911
670  -3.72509  1.15234
671  -3.76837  1.12456
672  -3.81064  1.0958
673  -3.85185  1.06606
674  -3.89197  1.03537
675  -3.93095  1.00376
676  -3.96875  0.971242
677  -4.00533  0.937843
678  -4.04066  0.90359
679  -4.0747  0.868509
680  -4.10741  0.832629
681  -4.13875  0.795979
682  -4.1687  0.75859
683  -4.19723  0.720494
684  -4.22429  0.681724
685  -4.24986  0.642313
686  -4.27392  0.602297
687  -4.29644  0.561712
688  -4.31739  0.520594
689  -4.33675  0.478981
690  -4.3545  0.436911
691  -4.37062  0.394425
692  -4.38509  0.35156
693  -4.3979  0.308359
694  -4.40903  0.264861
695  -4.41846  0.221109
696  -4.4262  0.177143
697  -4.43223  0.133007
698  -4.43654  0.0887429
699  -4.43913  0.0443929
700  -4.44  -0
701  -4.43914  -0.0443929
702  -4.43656  -0.0887429
703  -4.43226  -0.133007
704  -4.42624  -0.177143
705  -4.41851  -0.221109
706  -4.40908  -0.264861
707  -4.39796  -0.308359
708  -4.38516  -0.35156
709  -4.37069  -0.394425
710  -4.35458  -0.436911
711  -4.33684  -0.478981
712  -4.31749  -0.520594
713  -4.29655  -0.561712
714  -4.27404  -0.602297
715  -4.24999  -0.642313
716  -4.22442  -0.681724
717  -4.19736  -0.720494
718  -4.16885  -0.75859
719  -4.13891  -0.795979
720  -4.10757  -0.832629
721  -4.07487  -0.868509
722  -4.04084  -0.90359
723  -4.00551  -0.937843
724  -3.96894  -0.971242
725  -3.93114  -1.00376
726  -3.89217  -1.03537
727  -3.85206  -1.06606
728  -3.81085  -1.0958
729  -3.76858  -1.12456
730  -3.72531  -1.15234
731  -3.68107  -1.17911
732  -3.6359  -1.20486
733  -3.58985  -1.22957
734  -3.54296  -1.25323
735  -3.49529  -1.27584
736  -3.44687  -1.29737
737  -3.39776  -1.31782
738  -3.34799  -1.33718
739  -3.29762  -1.35545
740  -3.24669  -1.37262
741  -3.19524  -1.38869
742  -3.14333  -1.40367
743  -3.09101  -1.41754
744  -3.0383  -1.43031
745  -2.98527  -1.44198
746  -2.93196  -1.45257
747  -2.87841  -1.46206
748  -2.82467  -1.47048
749  -2.77078  -1.47783
750  -2.71678  -1.48411
751  -2.66273  -1.48934
752  -2.60865  -1.49353
753  -2.55459  -1.4967
754  -2.5006  -1.49885
755  -2.44671  -1.5
756  -2.39296  -1.50018
757  -2.33939  -1.49938
758  -2.28604  -1.49765
759  -2.23294  -1.49498
760  -2.18013  -1.49141
761  -2.12764  -1.48695
762  -2.07551  -1.48162
763  -2.02377  -1.47545
764  -1.97244  -1.46846
765  -1.92156  -1.46067
766  -1.87116  -1.45211
767  -1.82126  -1.44279
768  -1.7719  -1.43275
769  -1.72309  -1.42201
770  -1.67486  -1.4106
771  -1.62723  -1.39854
772  -1.58023  -1.38585
773  -1.53387  -1.37257
774  -1.48817  -1.35871
775  -1.44315  -1.34431
776  -1.39883  -1.3294
777  -1.35522  -1.31399
778  -1.31234  -1.29812
779  -1.27019  -1.28181
780  -1.2288  -1.26509
781  -1.18817  -1.24799
782  -1.14831  -1.23053
783  -1.10922  -1.21273
784  -1.07093  -1.19463
785  -1.03342  -1.17625
786  -0.996714  -1.15761
787  -0.960807  -1.13874
788  -0.925704  -1.11966
789  -0.891407  -1.1004
790  -0.857915  -1.08098
791  -0.825231  -1.06142
792  -0.793352  -1.04175
793  -0.762277  -1.02198
794  -0.732003  -1.00215
795  -0.702526  -0.982268
796  -0.673843  -0.962356
797  -0.645948  -0.942435
798  -0.618835  -0.922525
799  -0.592499  -0.902644
800  -0.566931  -0.882811
801  -0.542125  -0.863042
802  -0.518071  -0.843355
803  -0.494761  -0.823766
804  -0.472185  -0.80429
805  -0.450334  -0.784942
806  -0.429197  -0.765737
807  -0.408762  -0.746689
808  -0.38902  -0.727809
809  -0.369957  -0.709111
810  -0.351563  -0.690607
811  -0.333825  -0.672306
812  -0.31673  -0.65422
813  -0.300266  -0.636359
814  -0.284419  -0.61873
815  -0.269176  -0.601344
816  -0.254524  -0.584208
817  -0.24045  -0.567328
818  -0.226939  -0.550713
819  -0.213978  -0.534367
820  -0.201553  -0.518297
821  -0.18965  -0.502507
822  -0.178256  -0.487002
823  -0.167356  -0.471786
824  -0.156937  -0.456862
825  -0.146985  -0.442233
826  -0.137485  -0.427901
827  -0.128426  -0.413869
828  -0.119792  -0.400137
829  -0.11157  -0.386707
830  -0.103748  -0.37358
831  -0.0963112  -0.360756
832  -0.0892476  -0.348233
833  -0.0825441  -0.336013
834  -0.0761879  -0.324094
835  -0.0701667  -0.312474
836  -0.0644681  -0.301153
837  -0.0590802  -0.290127
838  -0.053991  -0.279395
839  -0.0491889  -0.268955
840  -0.0446626  -0.258804
841  -0.0404009  -0.248938
842  -0.036393  -0.239355
843  -0.0326281  -0.23005
844  -0.029096  -0.221021
