#tstp   Ax    Ay
106  -6.229e-23  -3.41333e-22
107  -6.98704e-23  -4.05808e-22
108  -7.80786e-23  -4.82272e-22
109  -8.68844e-23  -5.7292e-22
110  -9.62255e-23  -6.8034e-22
111  -1.05997e-22  -8.07585e-22
112  -1.16038e-22  -9.58255e-22
113  -1.26114e-22  -1.13659e-21
114  -1.359e-22  -1.34759e-21
115  -1.44948e-22  -1.59714e-21
116  -1.52662e-22  -1.89217e-21
117  -1.58256e-22  -2.24082e-21
118  -1.60702e-22  -2.65268e-21
119  -1.58678e-22  -3.13902e-21
120  -1.50489e-22  -3.71309e-21
121  -1.33981e-22  -4.39042e-21
122  -1.06434e-22  -5.18931e-21
123  -6.44246e-23  -6.13117e-21
124  -3.67378e-24  -7.24117e-21
125  8.11533e-23  -8.5488e-21
126  1.9668e-22  -1.00886e-20
127  3.51102e-22  -1.19012e-20
128  5.54531e-22  -1.4034e-20
129  8.19409e-22  -1.65426e-20
130  1.16101e-21  -1.9492e-20
131  1.59802e-21  -2.29583e-20
132  2.15328e-21  -2.70305e-20
133  2.85465e-21  -3.18127e-20
134  3.73601e-21  -3.74263e-20
135  4.83854e-21  -4.40133e-20
136  6.21216e-21  -5.17395e-20
137  7.91733e-21  -6.07982e-20
138  1.00271e-20  -7.14151e-20
139  1.26299e-20  -8.38533e-20
140  1.58319e-20  -9.84192e-20
141  1.97613e-20  -1.1547e-19
142  2.45722e-20  -1.35422e-19
143  3.04497e-20  -1.5876e-19
144  3.76158e-20  -1.86046e-19
145  4.63368e-20  -2.17936e-19
146  5.69312e-20  -2.55192e-19
147  6.97802e-20  -2.987e-19
148  8.53394e-20  -3.49487e-19
149  1.04152e-19  -4.08748e-19
150  1.26867e-19  -4.7787e-19
151  1.54257e-19  -5.58459e-19
152  1.87242e-19  -6.5238e-19
153  2.26915e-19  -7.61795e-19
154  2.74578e-19  -8.89206e-19
155  3.31774e-19  -1.03751e-18
156  4.00338e-19  -1.21008e-18
157  4.82442e-19  -1.41078e-18
158  5.80662e-19  -1.6441e-18
159  6.98046e-19  -1.91525e-18
160  8.38202e-19  -2.23023e-18
161  1.0054e-18  -2.59595e-18
162  1.20467e-18  -3.02043e-18
163  1.44197e-18  -3.5129e-18
164  1.72432e-18  -4.08401e-18
165  2.06e-18  -4.74604e-18
166  2.45876e-18  -5.51313e-18
167  2.93211e-18  -6.4016e-18
168  3.49355e-18  -7.4302e-18
169  4.15899e-18  -8.62053e-18
170  4.94714e-18  -9.99745e-18
171  5.87996e-18  -1.15895e-17
172  6.98324e-18  -1.34295e-17
173  8.28724e-18  -1.55552e-17
174  9.82746e-18  -1.80098e-17
175  1.16455e-17  -2.08431e-17
176  1.37901e-17  -2.41119e-17
177  1.63183e-17  -2.78817e-17
178  1.92968e-17  -3.22272e-17
179  2.28038e-17  -3.72341e-17
180  2.69305e-17  -4.30007e-17
181  3.17835e-17  -4.96391e-17
182  3.74874e-17  -5.72777e-17
183  4.41873e-17  -6.60633e-17
184  5.20529e-17  -7.61634e-17
185  6.12816e-17  -8.77695e-17
186  7.21037e-17  -1.011e-16
187  8.47873e-17  -1.16404e-16
188  9.96445e-17  -1.33965e-16
189  1.17038e-16  -1.54107e-16
190  1.37391e-16  -1.77199e-16
191  1.61194e-16  -2.0366e-16
192  1.89018e-16  -2.33966e-16
193  2.21523e-16  -2.6866e-16
194  2.5948e-16  -3.08357e-16
195  3.03779e-16  -3.53758e-16
196  3.55454e-16  -4.05656e-16
197  4.15705e-16  -4.64952e-16
198  4.85918e-16  -5.32665e-16
199  5.67702e-16  -6.09951e-16
200  6.62916e-16  -6.9812e-16
201  7.73713e-16  -7.98651e-16
202  9.0258e-16  -9.13217e-16
203  1.0524e-15  -1.04371e-15
204  1.22648e-15  -1.19227e-15
205  1.42867e-15  -1.36129e-15
206  1.6634e-15  -1.55351e-15
207  1.93577e-15  -1.77197e-15
208  2.25167e-15  -2.02013e-15
209  2.6179e-15  -2.30187e-15
210  3.04228e-15  -2.62154e-15
211  3.53381e-15  -2.98403e-15
212  4.10288e-15  -3.39486e-15
213  4.76141e-15  -3.86018e-15
214  5.52312e-15  -4.38692e-15
215  6.4038e-15  -4.98279e-15
216  7.42157e-15  -5.65648e-15
217  8.59726e-15  -6.41764e-15
218  9.95477e-15  -7.2771e-15
219  1.15215e-14  -8.24691e-15
220  1.3329e-14  -9.34051e-15
221  1.54133e-14  -1.05729e-14
222  1.78158e-14  -1.19606e-14
223  2.05838e-14  -1.35223e-14
224  2.37717e-14  -1.52784e-14
225  2.74414e-14  -1.72516e-14
226  3.1664e-14  -1.94672e-14
227  3.65209e-14  -2.1953e-14
228  4.21049e-14  -2.47397e-14
229  4.85221e-14  -2.78613e-14
230  5.58939e-14  -3.13551e-14
231  6.43585e-14  -3.5262e-14
232  7.4074e-14  -3.96272e-14
233  8.52206e-14  -4.44999e-14
234  9.80038e-14  -4.9934e-14
235  1.12658e-13  -5.59883e-14
236  1.29449e-13  -6.27269e-14
237  1.48682e-13  -7.02194e-14
238  1.70703e-13  -7.8541e-14
239  1.95904e-13  -8.77731e-14
240  2.24735e-13  -9.80035e-14
241  2.57703e-13  -1.09326e-13
242  2.95387e-13  -1.21842e-13
243  3.38444e-13  -1.35658e-13
244  3.87621e-13  -1.50888e-13
245  4.43765e-13  -1.67652e-13
246  5.07836e-13  -1.86076e-13
247  5.80923e-13  -2.06291e-13
248  6.64263e-13  -2.28431e-13
249  7.59255e-13  -2.52635e-13
250  8.67485e-13  -2.79043e-13
251  9.90746e-13  -3.07794e-13
252  1.13107e-12  -3.39024e-13
253  1.29076e-12  -3.72862e-13
254  1.47241e-12  -4.09426e-13
255  1.67895e-12  -4.48821e-13
256  1.91372e-12  -4.91126e-13
257  2.18044e-12  -5.36395e-13
258  2.48337e-12  -5.84641e-13
259  2.82726e-12  -6.35829e-13
260  3.21751e-12  -6.89864e-13
261  3.66018e-12  -7.46572e-13
262  4.16212e-12  -8.05686e-13
263  4.73105e-12  -8.66824e-13
264  5.37563e-12  -9.29461e-13
265  6.10564e-12  -9.92905e-13
266  6.93207e-12  -1.05626e-12
267  7.86729e-12  -1.11838e-12
268  8.9252e-12  -1.17783e-12
269  1.01214e-11  -1.23285e-12
270  1.14735e-11  -1.28123e-12
271  1.30011e-11  -1.32033e-12
272  1.47263e-11  -1.3469e-12
273  1.6674e-11  -1.35705e-12
274  1.8872e-11  -1.34611e-12
275  2.13514e-11  -1.3085e-12
276  2.41471e-11  -1.2376e-12
277  2.72983e-11  -1.12553e-12
278  3.08487e-11  -9.63022e-13
279  3.48474e-11  -7.39132e-13
280  3.9349e-11  -4.41017e-13
281  4.4415e-11  -5.36243e-14
282  5.01136e-11  4.40643e-13
283  5.65215e-11  1.06231e-12
284  6.37239e-11  1.83528e-12
285  7.18163e-11  2.78733e-12
286  8.09048e-11  3.95068e-12
287  9.11081e-11  5.36264e-12
288  1.02558e-10  7.06636e-12
289  1.15403e-10  9.11167e-12
290  1.29805e-10  1.1556e-11
291  1.45948e-10  1.44655e-11
292  1.64035e-10  1.79163e-11
293  1.84291e-10  2.19957e-11
294  2.06968e-10  2.6804e-11
295  2.32344e-10  3.24559e-11
296  2.60731e-10  3.90831e-11
297  2.92471e-10  4.68358e-11
298  3.27946e-10  5.58857e-11
299  3.67581e-10  6.6429e-11
300  4.11844e-10  7.86888e-11
301  4.61257e-10  9.29199e-11
302  5.16395e-10  1.09412e-10
303  5.77897e-10  1.28494e-10
304  6.4647e-10  1.5054e-10
305  7.22895e-10  1.75975e-10
306  8.08035e-10  2.05281e-10
307  9.02847e-10  2.39004e-10
308  1.00838e-09  2.77761e-10
309  1.12581e-09  3.22252e-10
310  1.25642e-09  3.73269e-10
311  1.40162e-09  4.31704e-10
312  1.56297e-09  4.98568e-10
313  1.74221e-09  5.74998e-10
314  1.94122e-09  6.62278e-10
315  2.16211e-09  7.61856e-10
316  2.40716e-09  8.7536e-10
317  2.67891e-09  1.00462e-09
318  2.98014e-09  1.15171e-09
319  3.3139e-09  1.31893e-09
320  3.68356e-09  1.50889e-09
321  4.09278e-09  1.72451e-09
322  4.54563e-09  1.96907e-09
323  5.04652e-09  2.24624e-09
324  5.60032e-09  2.56013e-09
325  6.21235e-09  2.91536e-09
326  6.88843e-09  3.31709e-09
327  7.63495e-09  3.77108e-09
328  8.45888e-09  4.28377e-09
329  9.36784e-09  4.86239e-09
330  1.03702e-08  5.51497e-09
331  1.1475e-08  6.25049e-09
332  1.26921e-08  7.07897e-09
333  1.40325e-08  8.01157e-09
334  1.5508e-08  9.06073e-09
335  1.71313e-08  1.02403e-08
336  1.89165e-08  1.15657e-08
337  2.08788e-08  1.30541e-08
338  2.30349e-08  1.47245e-08
339  2.54027e-08  1.65982e-08
340  2.80018e-08  1.86986e-08
341  3.08534e-08  2.10519e-08
342  3.39807e-08  2.36872e-08
343  3.74086e-08  2.66364e-08
344  4.11643e-08  2.99353e-08
345  4.52769e-08  3.36234e-08
346  4.97784e-08  3.77443e-08
347  5.47031e-08  4.23464e-08
348  6.00879e-08  4.74833e-08
349  6.59731e-08  5.32142e-08
350  7.24019e-08  5.96044e-08
351  7.94209e-08  6.67261e-08
352  8.70803e-08  7.46592e-08
353  9.54343e-08  8.34917e-08
354  1.04541e-07  9.33206e-08
355  1.14463e-07  1.04253e-07
356  1.25268e-07  1.16407e-07
357  1.37028e-07  1.29912e-07
358  1.4982e-07  1.44912e-07
359  1.63727e-07  1.61563e-07
360  1.78838e-07  1.80039e-07
361  1.95249e-07  2.00531e-07
362  2.1306e-07  2.23247e-07
363  2.32379e-07  2.48416e-07
364  2.53323e-07  2.76293e-07
365  2.76015e-07  3.07152e-07
366  3.00586e-07  3.41297e-07
367  3.27174e-07  3.79062e-07
368  3.55928e-07  4.2081e-07
369  3.87004e-07  4.66942e-07
370  4.20569e-07  5.17893e-07
371  4.56799e-07  5.74144e-07
372  4.95878e-07  6.36217e-07
373  5.38003e-07  7.04684e-07
374  5.83379e-07  7.8017e-07
375  6.32224e-07  8.63359e-07
376  6.84765e-07  9.54996e-07
377  7.4124e-07  1.05589e-06
378  8.01898e-07  1.16694e-06
379  8.66999e-07  1.28911e-06
380  9.36814e-07  1.42344e-06
381  1.01162e-06  1.5711e-06
382  1.09172e-06  1.73333e-06
383  1.1774e-06  1.91149e-06
384  1.26898e-06  2.10706e-06
385  1.36678e-06  2.32166e-06
386  1.47112e-06  2.55703e-06
387  1.58232e-06  2.81508e-06
388  1.70074e-06  3.09786e-06
389  1.8267e-06  3.40763e-06
390  1.96054e-06  3.74681e-06
391  2.10261e-06  4.11803e-06
392  2.25323e-06  4.52416e-06
393  2.41272e-06  4.96828e-06
394  2.58141e-06  5.45376e-06
395  2.75959e-06  5.98421e-06
396  2.94753e-06  6.56357e-06
397  3.14549e-06  7.19608e-06
398  3.35369e-06  7.88633e-06
399  3.5723e-06  8.63927e-06
400  3.80145e-06  9.46026e-06
401  4.04124e-06  1.03551e-05
402  4.29165e-06  1.13299e-05
403  4.55264e-06  1.23916e-05
404  4.82405e-06  1.35473e-05
405  5.10562e-06  1.48049e-05
406  5.39699e-06  1.61726e-05
407  5.69765e-06  1.76598e-05
408  6.00694e-06  1.92759e-05
409  6.32404e-06  2.10316e-05
410  6.64794e-06  2.29381e-05
411  6.9774e-06  2.50074e-05
412  7.31093e-06  2.72527e-05
413  7.64679e-06  2.96878e-05
414  7.98292e-06  3.23277e-05
415  8.31693e-06  3.51884e-05
416  8.64604e-06  3.82872e-05
417  8.96706e-06  4.16425e-05
418  9.27634e-06  4.5274e-05
419  9.56972e-06  4.92029e-05
420  9.84244e-06  5.34518e-05
421  1.00892e-05  5.80449e-05
422  1.03038e-05  6.30079e-05
423  1.04796e-05  6.83685e-05
424  1.0609e-05  7.41563e-05
425  1.06833e-05  8.04025e-05
426  1.0693e-05  8.71409e-05
427  1.06275e-05  9.44072e-05
428  1.0475e-05  0.00010224
429  1.02223e-05  0.000110679
430  9.85498e-06  0.000119767
431  9.35688e-06  0.000129552
432  8.71025e-06  0.000140082
433  7.8955e-06  0.000151409
434  6.89109e-06  0.000163588
435  5.67328e-06  0.000176678
436  4.21605e-06  0.000190741
437  2.49082e-06  0.000205843
438  4.66317e-07  0.000222055
439  -1.89171e-06  0.000239451
440  -4.62066e-06  0.00025811
441  -7.76141e-06  0.000278114
442  -1.13585e-05  0.000299552
443  -1.54605e-05  0.000322517
444  -2.01202e-05  0.000347108
445  -2.5395e-05  0.000373429
446  -3.13474e-05  0.000401589
447  -3.80452e-05  0.000431705
448  -4.55617e-05  0.000463898
449  -5.39766e-05  0.000498298
450  -6.3376e-05  0.000535041
451  -7.3853e-05  0.000574269
452  -8.55085e-05  0.000616132
453  -9.8451e-05  0.000660789
454  -0.000112798  0.000708406
455  -0.000128676  0.000759158
456  -0.000146221  0.000813227
457  -0.000165581  0.000870805
458  -0.000186912  0.000932095
459  -0.000210384  0.000997307
460  -0.000236181  0.00106666
461  -0.000264496  0.00114039
462  -0.000295541  0.00121874
463  -0.00032954  0.00130195
464  -0.000366734  0.0013903
465  -0.000407381  0.00148405
466  -0.000451757  0.0015835
467  -0.000500157  0.00168895
468  -0.000552897  0.0018007
469  -0.000610311  0.00191908
470  -0.00067276  0.00204442
471  -0.000740627  0.00217709
472  -0.000814318  0.00231744
473  -0.000894269  0.00246584
474  -0.000980942  0.00262269
475  -0.00107483  0.0027884
476  -0.00117645  0.00296339
477  -0.00128636  0.00314808
478  -0.00140516  0.00334293
479  -0.00153346  0.00354839
480  -0.00167192  0.00376496
481  -0.00182126  0.0039931
482  -0.00198221  0.00423334
483  -0.00215557  0.00448619
484  -0.00234216  0.00475219
485  -0.00254287  0.00503188
486  -0.00275862  0.00532583
487  -0.0029904  0.0056346
488  -0.00323925  0.0059588
489  -0.00350625  0.00629901
490  -0.00379256  0.00665586
491  -0.00409939  0.00702996
492  -0.00442803  0.00742195
493  -0.00477981  0.00783247
494  -0.00515614  0.00826218
495  -0.00555852  0.00871175
496  -0.0059885  0.00918183
497  -0.00644772  0.00967311
498  -0.00693789  0.0101863
499  -0.00746082  0.010722
500  -0.00801839  0.0112809
501  -0.00861257  0.0118638
502  -0.00924544  0.0124713
503  -0.00991915  0.0131041
504  -0.010636  0.0137628
505  -0.0113982  0.0144482
506  -0.0122084  0.0151609
507  -0.0130691  0.0159016
508  -0.013983  0.0166708
509  -0.0149528  0.0174692
510  -0.0159815  0.0182974
511  -0.0170721  0.0191559
512  -0.0182278  0.0200454
513  -0.0194517  0.0209662
514  -0.0207474  0.021919
515  -0.0221183  0.0229041
516  -0.0235681  0.0239219
517  -0.0251006  0.0249729
518  -0.0267197  0.0260572
519  -0.0284295  0.0271752
520  -0.0302341  0.0283271
521  -0.0321381  0.029513
522  -0.0341458  0.0307329
523  -0.0362618  0.0319869
524  -0.0384911  0.0332748
525  -0.0408384  0.0345965
526  -0.043309  0.0359517
527  -0.045908  0.0373401
528  -0.0486409  0.0387611
529  -0.0515132  0.0402143
530  -0.0545306  0.0416989
531  -0.0576989  0.0432141
532  -0.0610242  0.044759
533  -0.0645125  0.0463325
534  -0.0681703  0.0479334
535  -0.0720038  0.0495603
536  -0.0760199  0.0512117
537  -0.0802251  0.0528859
538  -0.0846263  0.0545811
539  -0.0892307  0.0562952
540  -0.0940452  0.058026
541  -0.0990772  0.059771
542  -0.104334  0.0615277
543  -0.109824  0.0632932
544  -0.115553  0.0650645
545  -0.12153  0.0668383
546  -0.127763  0.0686111
547  -0.13426  0.0703791
548  -0.141028  0.0721384
549  -0.148076  0.0738846
550  -0.155412  0.0756134
551  -0.163044  0.0773198
552  -0.17098  0.0789989
553  -0.17923  0.0806453
554  -0.187801  0.0822534
555  -0.196701  0.0838173
556  -0.205939  0.0853306
557  -0.215524  0.086787
558  -0.225464  0.0881795
559  -0.235767  0.089501
560  -0.246441  0.090744
561  -0.257495  0.0919006
562  -0.268937  0.0929628
563  -0.280775  0.0939221
564  -0.293016  0.0947696
565  -0.30567  0.0954962
566  -0.318743  0.0960925
567  -0.332243  0.0965486
568  -0.346177  0.0968542
569  -0.360553  0.0969991
570  -0.375377  0.0969722
571  -0.390656  0.0967624
572  -0.406396  0.0963583
573  -0.422605  0.0957479
574  -0.439286  0.0949192
575  -0.456447  0.0938596
576  -0.474092  0.0925563
577  -0.492225  0.0909962
578  -0.510852  0.089166
579  -0.529977  0.087052
580  -0.549602  0.0846402
581  -0.569731  0.0819163
582  -0.590367  0.0788659
583  -0.611511  0.0754743
584  -0.633166  0.0717264
585  -0.655332  0.0676071
586  -0.67801  0.0631011
587  -0.7012  0.0581928
588  -0.7249  0.0528665
589  -0.74911  0.0471063
590  -0.773828  0.0408963
591  -0.79905  0.0342204
592  -0.824774  0.0270624
593  -0.850995  0.0194061
594  -0.877708  0.0112353
595  -0.904909  0.00253375
596  -0.93259  -0.00671476
597  -0.960744  -0.0165264
598  -0.989364  -0.0269173
599  -1.01844  -0.0379033
600  -1.04796  -0.0495005
601  -1.07792  -0.0617243
602  -1.10831  -0.0745903
603  -1.13911  -0.0881137
604  -1.17031  -0.10231
605  -1.2019  -0.117192
606  -1.23385  -0.132777
607  -1.26617  -0.149076
608  -1.29882  -0.166105
609  -1.3318  -0.183876
610  -1.36508  -0.202401
611  -1.39864  -0.221693
612  -1.43248  -0.241763
613  -1.46655  -0.262623
614  -1.50085  -0.284282
615  -1.53535  -0.306751
616  -1.57002  -0.330038
617  -1.60485  -0.354152
618  -1.6398  -0.3791
619  -1.67485  -0.404888
620  -1.70998  -0.431523
621  -1.74516  -0.45901
622  -1.78036  -0.487353
623  -1.81554  -0.516554
624  -1.85069  -0.546616
625  -1.88577  -0.577541
626  -1.92075  -0.609327
627  -1.9556  -0.641975
628  -1.99029  -0.675481
629  -2.02478  -0.709844
630  -2.05905  -0.745058
631  -2.09305  -0.781118
632  -2.12676  -0.818018
633  -2.16014  -0.855749
634  -2.19316  -0.894303
635  -2.22578  -0.933668
636  -2.25797  -0.973834
637  -2.28969  -1.01479
638  -2.32091  -1.05651
639  -2.35159  -1.099
640  -2.3817  -1.14223
641  -2.4112  -1.18617
642  -2.44006  -1.23083
643  -2.46825  -1.27616
644  -2.49572  -1.32216
645  -2.52245  -1.36879
646  -2.5484  -1.41604
647  -2.57354  -1.46388
648  -2.59783  -1.51227
649  -2.62124  -1.5612
650  -2.64375  -1.61063
651  -2.66531  -1.66054
652  -2.6859  -1.71088
653  -2.70549  -1.76163
654  -2.72404  -1.81275
655  -2.74154  -1.86422
656  -2.75795  -1.91598
657  -2.77324  -1.96801
658  -2.7874  -2.02026
659  -2.80039  -2.07271
660  -2.8122  -2.12529
661  -2.8228  -2.17799
662  -2.83217  -2.23075
663  -2.84029  -2.28353
664  -2.84714  -2.3363
665  -2.85271  -2.38899
666  -2.85698  -2.44158
667  -2.85994  -2.49402
668  -2.86157  -2.54626
669  -2.86186  -2.59825
670  -2.8608  -2.64995
671  -2.85839  -2.70132
672  -2.85462  -2.75231
673  -2.84947  -2.80287
674  -2.84296  -2.85295
675  -2.83508  -2.90251
676  -2.82582  -2.9515
677  -2.81519  -2.99988
678  -2.80319  -3.0476
679  -2.78983  -3.09462
680  -2.77512  -3.14088
681  -2.75905  -3.18635
682  -2.74165  -3.23098
683  -2.72292  -3.27472
684  -2.70288  -3.31754
685  -2.68154  -3.35939
686  -2.65891  -3.40023
687  -2.63503  -3.44002
688  -2.60989  -3.47872
689  -2.58354  -3.51629
690  -2.55598  -3.55269
691  -2.52725  -3.58789
692  -2.49736  -3.62185
693  -2.46635  -3.65454
694  -2.43425  -3.68593
695  -2.40108  -3.71597
696  -2.36687  -3.74465
697  -2.33166  -3.77194
698  -2.29549  -3.7978
699  -2.25837  -3.82221
700  -2.22036  -3.84516
701  -2.18149  -3.86661
702  -2.14179  -3.88654
703  -2.1013  -3.90494
704  -2.06007  -3.9218
705  -2.01813  -3.93708
706  -1.97552  -3.95079
707  -1.93229  -3.9629
708  -1.88847  -3.97341
709  -1.84412  -3.98232
710  -1.79927  -3.9896
711  -1.75396  -3.99527
712  -1.70825  -3.99931
713  -1.66217  -4.00173
714  -1.61576  -4.00253
715  -1.56908  -4.0017
716  -1.52216  -3.99926
717  -1.47506  -3.99522
718  -1.4278  -3.98957
719  -1.38045  -3.98233
720  -1.33304  -3.97351
721  -1.28561  -3.96312
722  -1.23821  -3.95119
723  -1.19089  -3.93772
724  -1.14367  -3.92274
725  -1.09661  -3.90627
726  -1.04974  -3.88832
727  -1.00311  -3.86892
728  -0.956746  -3.8481
729  -0.910698  -3.82588
730  -0.865001  -3.80229
731  -0.819691  -3.77736
732  -0.774804  -3.75111
733  -0.730374  -3.72358
734  -0.686436  -3.69481
735  -0.643022  -3.66482
736  -0.600163  -3.63366
737  -0.557891  -3.60134
738  -0.516235  -3.56792
739  -0.475223  -3.53343
740  -0.434881  -3.49791
741  -0.395235  -3.46139
742  -0.35631  -3.42392
743  -0.318129  -3.38554
744  -0.280713  -3.34628
745  -0.244083  -3.30619
746  -0.208257  -3.26532
747  -0.173254  -3.22369
748  -0.13909  -3.18135
749  -0.105779  -3.13836
750  -0.073336  -3.09473
751  -0.0417725  -3.05053
752  -0.0110994  -3.0058
753  0.0186736  -2.96057
754  0.0475383  -2.91488
755  0.0754879  -2.86879
756  0.102517  -2.82233
757  0.12862  -2.77554
758  0.153796  -2.72847
759  0.178042  -2.68115
760  0.201358  -2.63363
761  0.223744  -2.58594
762  0.245202  -2.53813
763  0.265735  -2.49024
764  0.285347  -2.44229
765  0.304044  -2.39433
766  0.321832  -2.34641
767  0.338718  -2.29854
768  0.35471  -2.25077
769  0.369818  -2.20313
770  0.384051  -2.15565
771  0.397422  -2.10837
772  0.40994  -2.06132
773  0.42162  -2.01453
774  0.432475  -1.96803
775  0.442518  -1.92185
776  0.451765  -1.87601
777  0.460231  -1.83054
778  0.467932  -1.78547
779  0.474884  -1.74082
780  0.481105  -1.69661
781  0.486613  -1.65287
782  0.491424  -1.60962
783  0.495558  -1.56688
784  0.499033  -1.52467
785  0.501868  -1.483
786  0.504083  -1.44189
787  0.505696  -1.40136
788  0.506729  -1.36142
789  0.507199  -1.32209
790  0.507128  -1.28337
791  0.506536  -1.24529
792  0.505442  -1.20785
793  0.503866  -1.17106
794  0.501829  -1.13492
795  0.49935  -1.09946
796  0.49645  -1.06466
797  0.493148  -1.03055
798  0.489463  -0.997112
799  0.485416  -0.964365
800  0.481026  -0.932307
801  0.476311  -0.900942
802  0.47129  -0.870269
803  0.465982  -0.840288
804  0.460405  -0.811001
805  0.454577  -0.782405
806  0.448516  -0.754499
807  0.442238  -0.727279
808  0.435761  -0.700744
809  0.429101  -0.674888
810  0.422274  -0.649707
811  0.415295  -0.625197
812  0.408181  -0.601351
813  0.400946  -0.578163
814  0.393604  -0.555627
815  0.38617  -0.533735
816  0.378657  -0.512479
817  0.371077  -0.491852
818  0.363444  -0.471845
819  0.35577  -0.452449
820  0.348066  -0.433655
821  0.340344  -0.415453
822  0.332614  -0.397834
823  0.324887  -0.380788
824  0.317173  -0.364303
825  0.309481  -0.348371
826  0.30182  -0.33298
827  0.294198  -0.318119
828  0.286624  -0.303777
829  0.279105  -0.289943
830  0.271648  -0.276606
831  0.264261  -0.263755
832  0.256948  -0.251378
833  0.249718  -0.239463
834  0.242574  -0.228
835  0.235522  -0.216977
836  0.228567  -0.206382
837  0.221713  -0.196204
838  0.214964  -0.186431
839  0.208324  -0.177054
840  0.201796  -0.168059
841  0.195383  -0.159436
