#tstp   Ax    Ay
371  -1.67192  0.0620568
372  -1.682  0.0582207
373  -1.69211  0.0543354
374  -1.70223  0.0504009
375  -1.71237  0.0464168
376  -1.72254  0.042383
377  -1.73272  0.0382993
378  -1.74291  0.0341655
379  -1.75313  0.0299815
380  -1.76336  0.0257469
381  -1.77361  0.0214618
382  -1.78388  0.0171257
383  -1.79416  0.0127387
384  -1.80445  0.00830055
385  -1.81476  0.00381101
386  -1.82509  -0.000730036
387  -1.83543  -0.00532276
388  -1.84578  -0.00996733
389  -1.85615  -0.0146639
390  -1.86653  -0.0194126
391  -1.87693  -0.0242137
392  -1.88733  -0.0290671
393  -1.89775  -0.0339732
394  -1.90817  -0.0389321
395  -1.91861  -0.0439438
396  -1.92906  -0.0490086
397  -1.93952  -0.0541265
398  -1.94999  -0.0592977
399  -1.96046  -0.0645223
400  -1.97095  -0.0698005
401  -1.98144  -0.0751323
402  -1.99194  -0.080518
403  -2.00245  -0.0859575
404  -2.01296  -0.091451
405  -2.02348  -0.0969986
406  -2.03401  -0.1026
407  -2.04454  -0.108257
408  -2.05507  -0.113967
409  -2.06561  -0.119732
410  -2.07616  -0.125552
411  -2.0867  -0.131426
412  -2.09725  -0.137355
413  -2.1078  -0.143339
414  -2.11835  -0.149378
415  -2.12891  -0.155472
416  -2.13946  -0.161621
417  -2.15001  -0.167824
418  -2.16057  -0.174084
419  -2.17112  -0.180398
420  -2.18167  -0.186767
421  -2.19222  -0.193192
422  -2.20277  -0.199672
423  -2.21331  -0.206208
424  -2.22385  -0.212799
425  -2.23438  -0.219446
426  -2.24491  -0.226147
427  -2.25544  -0.232905
428  -2.26596  -0.239718
429  -2.27647  -0.246586
430  -2.28698  -0.25351
431  -2.29747  -0.26049
432  -2.30797  -0.267525
433  -2.31845  -0.274615
434  -2.32892  -0.281761
435  -2.33938  -0.288963
436  -2.34984  -0.29622
437  -2.36028  -0.303533
438  -2.37071  -0.310901
439  -2.38113  -0.318324
440  -2.39153  -0.325803
441  -2.40192  -0.333337
442  -2.4123  -0.340926
443  -2.42267  -0.34857
444  -2.43302  -0.35627
445  -2.44335  -0.364025
446  -2.45367  -0.371835
447  -2.46397  -0.379699
448  -2.47426  -0.387619
449  -2.48452  -0.395594
450  -2.49477  -0.403623
451  -2.505  -0.411707
452  -2.51521  -0.419845
453  -2.5254  -0.428038
454  -2.53557  -0.436285
455  -2.54572  -0.444586
456  -2.55584  -0.452942
457  -2.56595  -0.461351
458  -2.57603  -0.469815
459  -2.58608  -0.478332
460  -2.59612  -0.486903
461  -2.60612  -0.495527
462  -2.6161  -0.504205
463  -2.62606  -0.512935
464  -2.63599  -0.521719
465  -2.64589  -0.530556
466  -2.65576  -0.539445
467  -2.66561  -0.548387
468  -2.67542  -0.557381
469  -2.68521  -0.566428
470  -2.69496  -0.575526
471  -2.70469  -0.584677
472  -2.71438  -0.593878
473  -2.72404  -0.603132
474  -2.73367  -0.612436
475  -2.74326  -0.621792
476  -2.75282  -0.631198
477  -2.76235  -0.640655
478  -2.77184  -0.650162
479  -2.78129  -0.65972
480  -2.79071  -0.669327
481  -2.80009  -0.678984
482  -2.80943  -0.68869
483  -2.81874  -0.698446
484  -2.828  -0.70825
485  -2.83723  -0.718103
486  -2.84642  -0.728004
487  -2.85556  -0.737953
488  -2.86466  -0.747951
489  -2.87373  -0.757995
490  -2.88274  -0.768087
491  -2.89172  -0.778226
492  -2.90065  -0.788412
493  -2.90954  -0.798644
494  -2.91838  -0.808922
495  -2.92718  -0.819245
496  -2.93593  -0.829614
497  -2.94464  -0.840029
498  -2.95329  -0.850487
499  -2.9619  -0.860991
500  -2.97046  -0.871538
501  -2.97897  -0.882129
502  -2.98743  -0.892764
503  -2.99584  -0.903442
504  -3.0042  -0.914162
505  -3.01251  -0.924924
506  -3.02077  -0.935729
507  -3.02897  -0.946575
508  -3.03712  -0.957462
509  -3.04522  -0.96839
510  -3.05326  -0.979359
511  -3.06124  -0.990367
512  -3.06917  -1.00142
513  -3.07705  -1.0125
514  -3.08487  -1.02363
515  -3.09263  -1.03479
516  -3.10033  -1.046
517  -3.10797  -1.05724
518  -3.11556  -1.06851
519  -3.12308  -1.07983
520  -3.13055  -1.09118
521  -3.13795  -1.10256
522  -3.1453  -1.11398
523  -3.15258  -1.12544
524  -3.1598  -1.13693
525  -3.16695  -1.14846
526  -3.17404  -1.16001
527  -3.18107  -1.17161
528  -3.18804  -1.18323
529  -3.19494  -1.19489
530  -3.20177  -1.20657
531  -3.20854  -1.21829
532  -3.21524  -1.23004
533  -3.22187  -1.24182
534  -3.22843  -1.25363
535  -3.23493  -1.26547
536  -3.24136  -1.27733
537  -3.24772  -1.28923
538  -3.25401  -1.30115
539  -3.26023  -1.3131
540  -3.26638  -1.32508
541  -3.27245  -1.33708
542  -3.27846  -1.34911
543  -3.28439  -1.36116
544  -3.29025  -1.37323
545  -3.29604  -1.38534
546  -3.30175  -1.39746
547  -3.30739  -1.40961
548  -3.31296  -1.42177
549  -3.31845  -1.43396
550  -3.32386  -1.44617
551  -3.3292  -1.45841
552  -3.33446  -1.47066
553  -3.33965  -1.48293
554  -3.34476  -1.49522
555  -3.34979  -1.50752
556  -3.35474  -1.51985
557  -3.35961  -1.53219
558  -3.36441  -1.54455
559  -3.36912  -1.55692
560  -3.37376  -1.56931
561  -3.37831  -1.58171
562  -3.38279  -1.59413
563  -3.38718  -1.60656
564  -3.39149  -1.619
565  -3.39572  -1.63146
566  -3.39987  -1.64393
567  -3.40394  -1.6564
568  -3.40792  -1.66889
569  -3.41182  -1.68139
570  -3.41563  -1.69389
571  -3.41936  -1.70641
572  -3.42301  -1.71893
573  -3.42657  -1.73146
574  -3.43005  -1.74399
575  -3.43344  -1.75653
576  -3.43675  -1.76908
577  -3.43997  -1.78163
578  -3.4431  -1.79418
579  -3.44615  -1.80673
580  -3.44911  -1.81929
581  -3.45198  -1.83185
582  -3.45477  -1.84441
583  -3.45747  -1.85698
584  -3.46008  -1.86954
585  -3.4626  -1.8821
586  -3.46503  -1.89465
587  -3.46737  -1.90721
588  -3.46963  -1.91976
589  -3.47179  -1.93231
590  -3.47387  -1.94486
591  -3.47585  -1.9574
592  -3.47775  -1.96993
593  -3.47955  -1.98246
594  -3.48126  -1.99498
595  -3.48289  -2.00749
596  -3.48442  -2.01999
597  -3.48586  -2.03249
598  -3.48721  -2.04497
599  -3.48846  -2.05745
600  -3.48963  -2.06991
601  -3.4907  -2.08236
602  -3.49168  -2.0948
603  -3.49257  -2.10722
604  -3.49337  -2.11963
605  -3.49407  -2.13202
606  -3.49468  -2.1444
607  -3.4952  -2.15677
608  -3.49562  -2.16911
609  -3.49595  -2.18144
610  -3.49619  -2.19375
611  -3.49633  -2.20604
612  -3.49639  -2.21831
613  -3.49634  -2.23056
614  -3.49621  -2.24279
615  -3.49597  -2.255
616  -3.49565  -2.26718
617  -3.49523  -2.27935
618  -3.49472  -2.29148
619  -3.49411  -2.30359
620  -3.49341  -2.31568
621  -3.49261  -2.32774
622  -3.49172  -2.33978
623  -3.49074  -2.35178
624  -3.48966  -2.36376
625  -3.48849  -2.37571
626  -3.48722  -2.38763
627  -3.48586  -2.39952
628  -3.4844  -2.41137
629  -3.48285  -2.4232
630  -3.48121  -2.43499
631  -3.47947  -2.44675
632  -3.47763  -2.45848
633  -3.47571  -2.47017
634  -3.47368  -2.48182
635  -3.47157  -2.49344
636  -3.46936  -2.50502
637  -3.46705  -2.51657
638  -3.46465  -2.52808
639  -3.46216  -2.53954
640  -3.45958  -2.55097
641  -3.4569  -2.56236
642  -3.45412  -2.57371
643  -3.45125  -2.58501
644  -3.44829  -2.59628
645  -3.44524  -2.6075
646  -3.44209  -2.61867
647  -3.43885  -2.62981
648  -3.43552  -2.64089
649  -3.43209  -2.65194
650  -3.42857  -2.66293
651  -3.42496  -2.67388
652  -3.42126  -2.68478
653  -3.41746  -2.69563
654  -3.41358  -2.70644
655  -3.4096  -2.71719
656  -3.40553  -2.72789
657  -3.40136  -2.73854
658  -3.39711  -2.74915
