#tstp   Ax    Ay
101  4.42663e-51  1.22905e-50
102  6.25356e-51  1.82154e-50
103  8.80992e-51  2.69722e-50
104  1.23743e-50  3.99029e-50
105  1.73249e-50  5.89798e-50
106  2.41718e-50  8.70994e-50
107  3.35968e-50  1.28511e-49
108  4.65023e-50  1.89443e-49
109  6.40687e-50  2.79018e-49
110  8.78175e-50  4.10582e-49
111  1.19673e-49  6.0365e-49
112  1.62008e-49  8.86721e-49
113  2.17651e-49  1.30139e-48
114  2.898e-49  1.90828e-48
115  3.81766e-49  2.79575e-48
116  4.96414e-49  4.09234e-48
117  6.35065e-49  5.98502e-48
118  7.9551e-49  8.74537e-48
119  9.68542e-49  1.27676e-47
120  1.13211e-48  1.86236e-47
121  1.24163e-48  2.71416e-47
122  1.21426e-48  3.95211e-47
123  9.03616e-49  5.74967e-47
124  5.97306e-50  8.35752e-47
125  -1.73401e-48  1.21376e-46
126  -5.15921e-48  1.7612e-46
127  -1.13149e-47  2.55331e-46
128  -2.19523e-47  3.69846e-46
129  -3.98349e-47  5.35251e-46
130  -6.92874e-47  7.73952e-46
131  -1.1703e-46  1.11813e-45
132  -1.9344e-46  1.61394e-45
133  -3.14455e-46  2.32757e-45
134  -5.04433e-46  3.3538e-45
135  -8.00437e-46  4.82825e-45
136  -1.25864e-45  6.9448e-45
137  -1.96385e-45  9.9804e-45
138  -3.04373e-45  1.43302e-44
139  -4.68979e-45  2.05577e-44
140  -7.1885e-45  2.94653e-44
141  -1.09673e-44  4.21951e-44
142  -1.66621e-44  6.03708e-44
143  -2.52172e-44  8.62989e-44
144  -3.80311e-44  1.23253e-43
145  -5.71708e-44  1.75873e-43
146  -8.56847e-44  2.50732e-43
147  -1.28061e-43  3.57135e-43
148  -1.90892e-43  5.08232e-43
149  -2.83849e-43  7.226e-43
150  -4.21089e-43  1.02645e-42
151  -6.23303e-43  1.45675e-42
152  -9.20685e-43  2.06555e-42
153  -1.35722e-42  2.92607e-42
154  -1.99691e-42  4.14128e-42
155  -2.93268e-42  5.85574e-42
156  -4.29934e-42  8.27228e-42
157  -6.29213e-42  1.16752e-41
158  -9.19343e-42  1.64624e-41
159  -1.34111e-41  2.31906e-41
160  -1.95335e-41  3.26378e-41
161  -2.84081e-41  4.58896e-41
162  -4.12545e-41  6.44601e-41
163  -5.98248e-41  9.04582e-41
164  -8.6634e-41  1.26819e-40
165  -1.25287e-40  1.77621e-40
166  -1.80946e-40  2.48528e-40
167  -2.60993e-40  3.47397e-40
168  -3.75971e-40  4.85113e-40
169  -5.40927e-40  6.76738e-40
170  -7.77302e-40  9.43098e-40
171  -1.11563e-39  1.31295e-39
172  -1.59931e-39  1.82595e-39
173  -2.29002e-39  2.53673e-39
174  -3.27526e-39  3.52048e-39
175  -4.67908e-39  4.8805e-39
176  -6.67713e-39  6.75863e-39
177  -9.51787e-39  9.34927e-39
178  -1.35524e-38  1.29186e-38
179  -1.92763e-38  1.78307e-38
180  -2.73885e-38  2.45824e-38
181  -3.88736e-38  3.38518e-38
182  -5.51173e-38  4.65619e-38
183  -7.80678e-38  6.3968e-38
184  -1.10461e-37  8.77749e-38
185  -1.56138e-37  1.20294e-37
186  -2.2048e-37  1.64654e-37
187  -3.11025e-37  2.25085e-37
188  -4.3832e-37  3.07295e-37
189  -6.17106e-37  4.18972e-37
190  -8.67968e-37  5.70458e-37
191  -1.21962e-36  7.75633e-37
192  -1.7121e-36  1.0531e-36
193  -2.40113e-36  1.42772e-36
194  -3.36426e-36  1.93268e-36
195  -4.70924e-36  2.61217e-36
196  -6.58571e-36  3.5249e-36
197  -9.20126e-36  4.74866e-36
198  -1.28436e-35  6.38629e-36
199  -1.79111e-35  8.57337e-36
200  -2.49549e-35  1.14881e-35
201  -3.47368e-35  1.5364e-35
202  -4.83086e-35  2.0506e-35
203  -6.71217e-35  2.73109e-35
204  -9.31763e-35  3.62927e-35
205  -1.29227e-34  4.81149e-35
206  -1.79064e-34  6.3629e-35
207  -2.47898e-34  8.39221e-35
208  -3.42883e-34  1.10373e-34
209  -4.73838e-34  1.4472e-34
210  -6.54221e-34  1.89132e-34
211  -9.02469e-34  2.46292e-34
212  -1.24381e-33  3.19479e-34
213  -1.71273e-33  4.1264e-34
214  -2.35634e-33  5.30436e-34
215  -3.23894e-33  6.78239e-34
216  -4.44821e-33  8.62023e-34
217  -6.10357e-33  1.08809e-33
218  -8.36759e-33  1.36253e-33
219  -1.14613e-32  1.69023e-33
220  -1.56851e-32  2.07323e-33
221  -2.14466e-32  2.50807e-33
222  -2.92988e-32  2.98159e-33
223  -3.99909e-32  3.46446e-33
224  -5.4537e-32  3.90141e-33
225  -7.43091e-32  4.1966e-33
226  -1.01161e-31  4.19197e-33
227  -1.37596e-31  3.6354e-33
228  -1.86989e-31  2.13452e-33
229  -2.53892e-31  -9.10284e-34
230  -3.44431e-31  -6.40208e-33
231  -4.66848e-31  -1.56851e-32
232  -6.32222e-31  -3.07408e-32
233  -8.5543e-31  -5.44659e-32
234  -1.15643e-30  -9.10652e-32
235  -1.56197e-30  -1.46605e-31
236  -2.10789e-30  -2.29788e-31
237  -2.84212e-30  -3.53039e-31
238  -3.82874e-30  -5.34023e-31
239  -5.15332e-30  -7.97745e-31
240  -6.93007e-30  -1.17948e-30
241  -9.31119e-30  -1.72883e-30
242  -1.24994e-29  -2.51531e-30
243  -1.67646e-29  -3.63605e-30
244  -2.24652e-29  -5.22644e-30
245  -3.00776e-29  -7.47471e-30
246  -4.02338e-29  -1.06419e-29
247  -5.37715e-29  -1.50891e-29
248  -7.18004e-29  -2.1315e-29
249  -9.57885e-29  -3.00066e-29
250  -1.27676e-28  -4.21089e-29
251  -1.70027e-28  -5.89185e-29
252  -2.26222e-28  -8.2212e-29
253  -3.00717e-28  -1.14419e-28
254  -3.99382e-28  -1.58858e-28
255  -5.29937e-28  -2.20049e-28
256  -7.02529e-28  -3.04147e-28
257  -9.30477e-28  -4.19515e-28
258  -1.23126e-27  -5.77498e-28
259  -1.62776e-27  -7.9347e-28
260  -2.14995e-27  -1.08823e-27
261  -2.83703e-27  -1.48986e-27
262  -3.74017e-27  -2.03629e-27
263  -4.92619e-27  -2.77859e-27
264  -6.48218e-27  -3.7855e-27
265  -8.52153e-27  -5.14938e-27
266  -1.11918e-26  -6.99423e-27
267  -1.46846e-26  -9.48625e-27
268  -1.9249e-26  -1.2848e-26
269  -2.52074e-26  -1.73772e-26
270  -3.29779e-26  -2.34713e-26
271  -4.31013e-26  -3.16608e-26
272  -5.62761e-26  -4.26527e-26
273  -7.34045e-26  -5.73882e-26
274  -9.56494e-26  -7.71185e-26
275  -1.24509e-25  -1.03506e-25
276  -1.61908e-25  -1.38755e-25
277  -2.10323e-25  -1.8579e-25
278  -2.72929e-25  -2.4848e-25
279  -3.53796e-25  -3.31942e-25
280  -4.58131e-25  -4.42939e-25
281  -5.92593e-25  -5.90392e-25
282  -7.65679e-25  -7.86066e-25
283  -9.88221e-25  -1.04546e-24
284  -1.27401e-24  -1.38895e-24
285  -1.64058e-24  -1.84334e-24
286  -2.11017e-24  -2.4438e-24
287  -2.71099e-24  -3.2365e-24
288  -3.47871e-24  -4.28191e-24
289  -4.45844e-24  -5.6592e-24
290  -5.70703e-24  -7.47193e-24
291  -7.29609e-24  -9.8554e-24
292  -9.31564e-24  -1.29862e-23
293  -1.18786e-23  -1.70947e-23
294  -1.51265e-23  -2.24809e-23
295  -1.92359e-23  -2.95353e-23
296  -2.44275e-23  -3.87658e-23
297  -3.09756e-23  -5.08322e-23
298  -3.9221e-23  -6.65905e-23
299  -4.95855e-23  -8.71511e-23
300  -6.25908e-23  -1.13952e-22
301  -7.88792e-23  -1.48855e-22
302  -9.92401e-23  -1.94266e-22
303  -1.2464e-22  -2.53294e-22
304  -1.56259e-22  -3.29952e-22
305  -1.95532e-22  -4.29414e-22
306  -2.44196e-22  -5.58343e-22
307  -3.04347e-22  -7.25317e-22
308  -3.78499e-22  -9.41365e-22
309  -4.69652e-22  -1.22066e-21
310  -5.81364e-22  -1.58137e-21
311  -7.17822e-22  -2.04683e-21
312  -8.83914e-22  -2.64692e-21
313  -1.08529e-21  -3.41985e-21
314  -1.32841e-21  -4.41453e-21
315  -1.62054e-21  -5.69343e-21
316  -1.9697e-21  -7.33629e-21
317  -2.38452e-21  -9.44479e-21
318  -2.87401e-21  -1.21485e-20
319  -3.44703e-21  -1.56123e-20
320  -4.11163e-21  -2.0046e-20
321  -4.87387e-21  -2.57162e-20
322  -5.73622e-21  -3.29611e-20
323  -6.69513e-21  -4.22098e-20
324  -7.73769e-21  -5.40063e-20
325  -8.83683e-21  -6.90388e-20
326  -9.9448e-21  -8.81783e-20
327  -1.09841e-20  -1.12525e-19
328  -1.18351e-20  -1.43468e-19
329  -1.23197e-20  -1.82761e-19
330  -1.21783e-20  -2.32611e-19
331  -1.10406e-20  -2.958e-19
332  -8.38505e-21  -3.75826e-19
333  -3.48628e-21  -4.77085e-19
334  4.6549e-21  -6.05097e-19
335  1.74035e-20  -7.66787e-19
336  3.66108e-20  -9.70835e-19
337  6.47725e-20  -1.22811e-18
338  1.05234e-19  -1.5522e-18
339  1.62458e-19  -1.9601e-18
340  2.42371e-19  -2.47304e-18
341  3.52814e-19  -3.11747e-18
342  5.04119e-19  -3.92638e-18
343  7.09857e-19  -4.94085e-18
344  9.878e-19  -6.21198e-18
345  1.36115e-18  -7.80326e-18
346  1.8601e-18  -9.79354e-18
347  2.5239e-18  -1.22806e-17
348  3.40336e-18  -1.53857e-17
349  4.56418e-18  -1.92589e-17
350  6.09108e-18  -2.40857e-17
351  8.09311e-18  -3.00956e-17
352  1.07103e-17  -3.75715e-17
353  1.41224e-17  -4.68627e-17
354  1.8559e-17  -5.83994e-17
355  2.43139e-17  -7.27109e-17
356  3.17614e-17  -9.04484e-17
357  4.13782e-17  -1.12411e-16
358  5.37703e-17  -1.39581e-16
359  6.97067e-17  -1.73161e-16
360  9.0162e-17  -2.14624e-16
361  1.1637e-16  -2.65772e-16
362  1.49888e-16  -3.28808e-16
363  1.92682e-16  -4.06421e-16
364  2.47231e-16  -5.01889e-16
365  3.16653e-16  -6.19208e-16
366  4.04864e-16  -7.63239e-16
367  5.16783e-16  -9.39891e-16
368  6.58574e-16  -1.15634e-15
369  8.37954e-16  -1.42129e-15
370  1.06457e-15  -1.74528e-15
371  1.35048e-15  -2.14109e-15
372  1.71071e-15  -2.62412e-15
373  2.16398e-15  -3.21301e-15
374  2.73361e-15  -3.93022e-15
375  3.44857e-15  -4.80281e-15
376  4.34482e-15  -5.86332e-15
377  5.46697e-15  -7.15087e-15
378  6.8703e-15  -8.7124e-15
379  8.62319e-15  -1.06042e-14
380  1.08102e-14  -1.28935e-14
381  1.35356e-14  -1.56609e-14
382  1.69284e-14  -1.90025e-14
383  2.1147e-14  -2.30329e-14
384  2.63868e-14  -2.78884e-14
385  3.28879e-14  -3.37313e-14
386  4.09453e-14  -4.07539e-14
387  5.09208e-14  -4.91843e-14
388  6.3258e-14  -5.92926e-14
389  7.85002e-14  -7.13976e-14
390  9.73118e-14  -8.58755e-14
391  1.20505e-13  -1.03169e-13
392  1.49071e-13  -1.23799e-13
393  1.84219e-13  -1.48376e-13
394  2.27423e-13  -1.77616e-13
395  2.80475e-13  -2.12353e-13
396  3.45556e-13  -2.53563e-13
397  4.25315e-13  -3.02379e-13
398  5.22967e-13  -3.60118e-13
399  6.42409e-13  -4.28305e-13
400  7.88364e-13  -5.087e-13
401  9.66544e-13  -6.03331e-13
402  1.18386e-12  -7.14528e-13
403  1.44864e-12  -8.44959e-13
404  1.77097e-12  -9.97665e-13
405  2.16297e-12  -1.17611e-12
406  2.63926e-12  -1.3842e-12
407  3.21741e-12  -1.62636e-12
408  3.91856e-12  -1.90753e-12
409  4.76809e-12  -2.23323e-12
410  5.79644e-12  -2.60958e-12
411  7.0401e-12  -3.04331e-12
412  8.54278e-12  -3.54176e-12
413  1.03567e-11  -4.11286e-12
414  1.25445e-11  -4.76507e-12
415  1.51806e-11  -5.50727e-12
416  1.8354e-11  -6.34865e-12
417  2.21709e-11  -7.29844e-12
418  2.67575e-11  -8.36557e-12
419  3.22641e-11  -9.5583e-12
420  3.88691e-11  -1.08836e-11
421  4.67846e-11  -1.23462e-11
422  5.62619e-11  -1.3948e-11
423  6.75992e-11  -1.56862e-11
424  8.11491e-11  -1.7552e-11
425  9.73288e-11  -1.95281e-11
426  1.16632e-10  -2.15864e-11
427  1.3964e-10  -2.36841e-11
428  1.67039e-10  -2.57599e-11
429  1.99639e-10  -2.77283e-11
430  2.38393e-10  -2.94732e-11
431  2.84419e-10  -3.08397e-11
432  3.39035e-10  -3.16243e-11
433  4.03784e-10  -3.15624e-11
434  4.80479e-10  -3.0314e-11
435  5.71242e-10  -2.7445e-11
436  6.78556e-10  -2.24056e-11
437  8.05327e-10  -1.45034e-11
438  9.54947e-10  -2.87187e-12
439  1.13138e-09  1.35688e-11
440  1.33923e-09  3.6158e-11
441  1.58388e-09  6.65503e-11
442  1.8716e-09  1.06782e-10
443  2.20964e-09  1.59352e-10
444  2.60646e-09  2.27315e-10
445  3.07185e-09  3.14394e-10
446  3.61718e-09  4.25119e-10
447  4.25557e-09  5.64982e-10
448  5.00224e-09  7.40624e-10
449  5.87476e-09  9.60066e-10
450  6.89341e-09  1.23296e-09
451  8.08156e-09  1.57092e-09
452  9.46614e-09  1.98785e-09
453  1.10781e-08  2.50042e-09
454  1.29532e-08  3.12853e-09
455  1.51322e-08  3.89592e-09
456  1.7662e-08  4.83085e-09
457  2.05965e-08  5.9669e-09
458  2.39971e-08  7.34394e-09
459  2.79341e-08  9.00918e-09
460  3.24878e-08  1.10185e-08
461  3.775e-08  1.34378e-08
462  4.38249e-08  1.63449e-08
463  5.08314e-08  1.98315e-08
464  5.89046e-08  2.40053e-08
465  6.81978e-08  2.89927e-08
466  7.88851e-08  3.49423e-08
467  9.11634e-08  4.20277e-08
468  1.05256e-07  5.04522e-08
469  1.21414e-07  6.04533e-08
470  1.39923e-07  7.2308e-08
471  1.61104e-07  8.6339e-08
472  1.85316e-07  1.02922e-07
473  2.12966e-07  1.22493e-07
474  2.4451e-07  1.4556e-07
475  2.80458e-07  1.7271e-07
476  3.21384e-07  2.04623e-07
477  3.67926e-07  2.42087e-07
478  4.20799e-07  2.86012e-07
479  4.80801e-07  3.37446e-07
480  5.48818e-07  3.97601e-07
481  6.25836e-07  4.6787e-07
482  7.12949e-07  5.49855e-07
483  8.11371e-07  6.45398e-07
484  9.22441e-07  7.56612e-07
485  1.04764e-06  8.8592e-07
486  1.18861e-06  1.03609e-06
487  1.34713e-06  1.21031e-06
488  1.52519e-06  1.41219e-06
489  1.72494e-06  1.64587e-06
490  1.94874e-06  1.91607e-06
491  2.19919e-06  2.22817e-06
492  2.47908e-06  2.58827e-06
493  2.79147e-06  3.00332e-06
494  3.13966e-06  3.48121e-06
495  3.52722e-06  4.03088e-06
496  3.958e-06  4.66246e-06
497  4.43612e-06  5.38741e-06
498  4.96601e-06  6.21871e-06
499  5.55239e-06  7.17098e-06
500  6.20025e-06  8.26073e-06
501  6.9149e-06  9.50658e-06
502  7.70191e-06  1.09295e-05
503  8.56712e-06  1.2553e-05
504  9.5166e-06  1.44035e-05
505  1.05566e-05  1.65108e-05
506  1.16937e-05  1.89081e-05
507  1.29343e-05  2.16328e-05
508  1.4285e-05  2.47264e-05
509  1.57523e-05  2.82357e-05
510  1.73427e-05  3.22127e-05
511  1.90621e-05  3.67153e-05
512  2.09163e-05  4.18082e-05
513  2.29101e-05  4.75632e-05
514  2.50478e-05  5.40605e-05
515  2.73323e-05  6.13886e-05
516  2.97654e-05  6.96461e-05
517  3.23468e-05  7.89422e-05
518  3.50744e-05  8.93975e-05
519  3.79432e-05  0.000101146
520  4.09452e-05  0.000114334
521  4.40686e-05  0.000129126
522  4.72974e-05  0.0001457
523  5.06102e-05  0.000164254
524  5.39794e-05  0.000185005
525  5.73706e-05  0.000208191
526  6.07411e-05  0.000234075
527  6.40387e-05  0.000262944
528  6.72005e-05  0.00029511
529  7.01511e-05  0.000330919
530  7.28009e-05  0.000370745
531  7.50442e-05  0.000414998
532  7.67574e-05  0.000464125
533  7.77956e-05  0.00051861
534  7.79913e-05  0.000578982
535  7.71504e-05  0.000645815
536  7.50496e-05  0.000719732
537  7.14327e-05  0.000801406
538  6.60066e-05  0.000891568
539  5.84375e-05  0.000991006
540  4.8346e-05  0.00110057
541  3.5302e-05  0.00122118
542  1.88194e-05  0.00135383
543  -1.64953e-06  0.00149957
544  -2.67212e-05  0.00165956
545  -5.70872e-05  0.00183501
546  -9.35219e-05  0.00202723
547  -0.000136891  0.00223763
548  -0.000188158  0.00246771
549  -0.000248397  0.00271907
550  -0.000318802  0.00299341
551  -0.000400693  0.00329255
552  -0.000495535  0.0036184
553  -0.000604942  0.00397302
554  -0.000730699  0.00435855
555  -0.000874767  0.00477729
556  -0.0010393  0.00523165
557  -0.00122667  0.00572417
558  -0.00143947  0.00625752
559  -0.00168053  0.00683451
560  -0.00195295  0.00745808
561  -0.0022601  0.00813132
562  -0.00260567  0.00885743
563  -0.00299364  0.00963978
564  -0.00342837  0.0104818
565  -0.00391454  0.0113872
566  -0.00445724  0.0123597
567  -0.00506198  0.0134031
568  -0.00573468  0.0145214
569  -0.00648174  0.0157187
570  -0.00731004  0.0169993
571  -0.00822696  0.0183674
572  -0.00924043  0.0198273
573  -0.0103589  0.0213836
574  -0.0115916  0.0230406
575  -0.012948  0.024803
576  -0.0144387  0.0266752
577  -0.0160745  0.0286618
578  -0.0178672  0.0307673
579  -0.0198293  0.032996
580  -0.021974  0.0353525
581  -0.0243151  0.0378409
582  -0.0268676  0.0404654
583  -0.0296469  0.0432297
584  -0.0326695  0.0461377
585  -0.0359527  0.0491928
586  -0.0395146  0.0523981
587  -0.0433744  0.0557563
588  -0.0475519  0.0592699
589  -0.052068  0.0629408
590  -0.0569444  0.0667704
591  -0.062204  0.0707595
592  -0.0678703  0.0749085
593  -0.0739677  0.0792169
594  -0.0805218  0.0836834
595  -0.0875588  0.0883063
596  -0.0951058  0.0930825
597  -0.103191  0.0980083
598  -0.111843  0.103079
599  -0.121091  0.108289
600  -0.130966  0.11363
601  -0.141499  0.119096
602  -0.152721  0.124675
603  -0.164664  0.130358
604  -0.177361  0.136133
605  -0.190845  0.141984
606  -0.20515  0.147898
607  -0.220308  0.153857
608  -0.236354  0.159842
609  -0.253321  0.165833
610  -0.271242  0.171809
611  -0.290152  0.177744
612  -0.310083  0.183614
613  -0.331067  0.189391
614  -0.353137  0.195044
615  -0.376323  0.200543
616  -0.400656  0.205854
617  -0.426164  0.21094
618  -0.452876  0.215766
619  -0.480817  0.22029
620  -0.510012  0.224472
621  -0.540484  0.228267
622  -0.572253  0.231632
623  -0.605339  0.234519
624  -0.639756  0.236878
625  -0.675519  0.23866
626  -0.712639  0.239812
627  -0.751122  0.240281
628  -0.790974  0.240012
629  -0.832196  0.238948
630  -0.874786  0.237032
631  -0.918737  0.234206
632  -0.964039  0.230411
633  -1.01068  0.225588
634  -1.05864  0.219676
635  -1.10789  0.212615
636  -1.15842  0.204344
637  -1.21018  0.194805
638  -1.26315  0.183938
639  -1.31728  0.171684
640  -1.37252  0.157985
641  -1.42882  0.142785
642  -1.48613  0.126029
643  -1.54439  0.107664
644  -1.60353  0.0876405
645  -1.66348  0.0659086
646  -1.72417  0.0424231
647  -1.7855  0.0171414
648  -1.8474  -0.00997608
649  -1.90979  -0.0389649
650  -1.97255  -0.0698571
651  -2.03559  -0.10268
652  -2.09882  -0.137458
653  -2.16212  -0.174208
654  -2.22537  -0.212945
655  -2.28848  -0.253677
656  -2.35131  -0.296406
657  -2.41375  -0.34113
658  -2.47567  -0.387841
659  -2.53695  -0.436523
660  -2.59746  -0.487155
661  -2.65707  -0.539711
662  -2.71565  -0.594157
663  -2.77307  -0.650451
664  -2.82919  -0.708548
665  -2.88389  -0.768393
666  -2.93703  -0.829926
667  -2.98849  -0.893079
668  -3.03813  -0.95778
669  -3.08583  -1.02395
670  -3.13146  -1.0915
671  -3.17491  -1.16033
672  -3.21605  -1.23035
673  -3.25478  -1.30146
674  -3.29097  -1.37354
675  -3.32454  -1.44647
676  -3.35537  -1.52013
677  -3.38337  -1.5944
678  -3.40845  -1.66915
679  -3.43054  -1.74424
680  -3.44956  -1.81953
681  -3.46544  -1.89488
682  -3.47811  -1.97014
683  -3.48753  -2.04516
684  -3.49366  -2.11981
685  -3.49645  -2.19391
686  -3.49587  -2.26733
687  -3.49192  -2.3399
688  -3.48457  -2.41149
689  -3.47382  -2.48192
690  -3.45969  -2.55106
691  -3.44218  -2.61874
692  -3.42133  -2.68484
693  -3.39716  -2.74919
694  -3.36973  -2.81166
695  -3.33907  -2.87211
696  -3.30525  -2.93041
697  -3.26834  -2.98642
698  -3.22841  -3.04003
699  -3.18555  -3.09111
700  -3.13985  -3.13956
701  -3.13985  -3.13956
702  -3.13985  -3.13956
703  -3.13985  -3.13956
704  -3.13985  -3.13956
705  -3.13985  -3.13956
706  -3.13985  -3.13956
707  -3.13985  -3.13956
708  -3.13985  -3.13956
709  -3.13985  -3.13956
710  -3.13985  -3.13956
711  -3.13985  -3.13956
712  -3.13985  -3.13956
713  -3.13985  -3.13956
714  -3.13985  -3.13956
715  -3.13985  -3.13956
716  -3.13985  -3.13956
717  -3.13985  -3.13956
718  -3.13985  -3.13956
719  -3.13985  -3.13956
720  -3.13985  -3.13956
721  -3.13985  -3.13956
722  -3.13985  -3.13956
723  -3.13985  -3.13956
724  -3.13985  -3.13956
725  -3.13985  -3.13956
726  -3.13985  -3.13956
727  -3.13985  -3.13956
728  -3.13985  -3.13956
729  -3.13985  -3.13956
730  -3.13985  -3.13956
731  -3.13985  -3.13956
732  -3.13985  -3.13956
733  -3.13985  -3.13956
734  -3.13985  -3.13956
735  -3.13985  -3.13956
736  -3.13985  -3.13956
737  -3.13985  -3.13956
738  -3.13985  -3.13956
739  -3.13985  -3.13956
740  -3.13985  -3.13956
741  -3.13985  -3.13956
742  -3.13985  -3.13956
743  -3.13985  -3.13956
744  -3.13985  -3.13956
745  -3.13985  -3.13956
746  -3.13985  -3.13956
747  -3.13985  -3.13956
748  -3.13985  -3.13956
749  -3.13985  -3.13956
750  -3.13985  -3.13956
751  -3.13985  -3.13956
752  -3.13985  -3.13956
753  -3.13985  -3.13956
754  -3.13985  -3.13956
755  -3.13985  -3.13956
756  -3.13985  -3.13956
757  -3.13985  -3.13956
758  -3.13985  -3.13956
759  -3.13985  -3.13956
760  -3.13985  -3.13956
761  -3.13985  -3.13956
762  -3.13985  -3.13956
763  -3.13985  -3.13956
764  -3.13985  -3.13956
765  -3.13985  -3.13956
766  -3.13985  -3.13956
767  -3.13985  -3.13956
768  -3.13985  -3.13956
769  -3.13985  -3.13956
770  -3.13985  -3.13956
771  -3.13985  -3.13956
772  -3.13985  -3.13956
773  -3.13985  -3.13956
774  -3.13985  -3.13956
775  -3.13985  -3.13956
776  -3.13985  -3.13956
777  -3.13985  -3.13956
778  -3.13985  -3.13956
779  -3.13985  -3.13956
780  -3.13985  -3.13956
781  -3.13985  -3.13956
782  -3.13985  -3.13956
783  -3.13985  -3.13956
784  -3.13985  -3.13956
785  -3.13985  -3.13956
786  -3.13985  -3.13956
787  -3.13985  -3.13956
788  -3.13985  -3.13956
789  -3.13985  -3.13956
790  -3.13985  -3.13956
791  -3.13985  -3.13956
792  -3.13985  -3.13956
793  -3.13985  -3.13956
794  -3.13985  -3.13956
795  -3.13985  -3.13956
796  -3.13985  -3.13956
797  -3.13985  -3.13956
798  -3.13985  -3.13956
799  -3.13985  -3.13956
800  -3.13985  -3.13956
801  -3.13985  -3.13956
802  -3.13985  -3.13956
803  -3.13985  -3.13956
804  -3.13985  -3.13956
805  -3.13985  -3.13956
806  -3.13985  -3.13956
807  -3.13985  -3.13956
808  -3.13985  -3.13956
809  -3.13985  -3.13956
810  -3.13985  -3.13956
811  -3.13985  -3.13956
812  -3.13985  -3.13956
813  -3.13985  -3.13956
